,config_id,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,scale_pos_weight,subsample,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_avg_precision,test_f1_std,train_f1,train_accuracy,overfit_gap_%
412,413,0.9316668247859126,0.259540892568109,0.10104455674964888,7,29,300,0.3267550255401943,0.7449592798509735,131.2621215850357,0.7900861846136662,0.7774549538633426,0.27853600575854764,0.8882615624185799,0.4240624275179995,0.926724381036452,0.8231663182985898,0.0058630915320833366,0.4987506519443697,0.814617725808694,17.612554091036525
413,414,0.7291264452457583,0.27280839465796747,0.1888783136675398,5,1,200,1.954454315573364,1.033421799383727,32.81553039625892,0.5346806504375827,0.780405442399575,0.2796280260646403,0.8754594368603783,0.42380167351624715,0.9140462904601337,0.762158177789061,0.004944953571707056,0.4938691667513259,0.8119510549572458,16.533085547712602
414,415,0.7884908062088409,0.17274042686172286,0.1625722574900009,4,20,500,2.0351756565090393,2.963854704350924,32.81553039625892,0.6981563127491103,0.7777046546236658,0.2784746496034828,0.886290513151437,0.423763357451765,0.9166216325004999,0.7613876132307881,0.003926927436175392,0.4889347768885058,0.8077979243081682,15.379201219435057
415,416,0.7749342813881026,0.02528655191211443,0.09096303521092385,8,11,200,0.6653459345769558,1.5877728993475086,131.2621215850357,0.9086526561066184,0.7744140586068357,0.27584083195920356,0.8882609565011906,0.420897370530038,0.9275833637806821,0.8324489940392876,0.010176105078416419,0.49265923582940874,0.8099311955135924,17.049730011142785
416,417,0.5157109107556365,0.368100212530381,0.072746128073917,6,22,700,0.02977146338350689,2.3204757972675196,131.2621215850357,0.5208284091913412,0.7732564714394856,0.27490357523570796,0.890722192936215,0.42012707916101055,0.924065795792964,0.8118740313888088,0.0028041355679383514,0.4912369145615162,0.8089837017651126,16.925791963353376
417,418,0.5998368910791798,0.2571172192068058,0.12255876808378806,5,5,500,2.040922615763339,2.2524962598477147,65.63106079251784,0.9744427686266666,0.7737786645702849,0.2742638400567038,0.8823541708323488,0.41843632080635434,0.9232079267627652,0.80928230316944,0.006761346113339549,0.48961095827424506,0.8076957623655765,17.00967003312057
418,419,0.6470223396104857,0.3570295998949141,0.1102530687275093,8,28,200,1.2022891826259778,2.7982016565410897,98.44659118877676,0.5514907396656578,0.7711912373701644,0.2729502217278731,0.8899838825974467,0.41775239775700346,0.9236148107606384,0.8095625746945746,0.004940340300180785,0.490410769000101,0.8083312565148294,17.392688021233372
419,420,0.8192443923995678,0.15987159770384746,0.02085226104038422,8,21,500,0.6619531788652454,0.6906264657012362,32.81553039625892,0.6047278847547555,0.7714861968600732,0.2729001520569823,0.8875223432037276,0.4174104092252932,0.9209581563865207,0.7892713178870104,0.005217675711516997,0.4821684520735675,0.8022944419463176,15.514237646460272
420,421,0.7710135348331899,0.48410442043145274,0.03809196319385292,7,11,800,0.14958043919749275,0.7495462662356983,131.2621215850357,0.982464300750913,0.7705104069067283,0.2719099141524884,0.8862905131514369,0.41610386694936696,0.925732629484546,0.8308548766253846,0.007982438787122598,0.48814990859595336,0.8065610873671709,17.31443693969641
421,422,0.8379114625520367,0.32907991214878674,0.02332054653183882,9,4,500,0.08746555806626699,4.536244721782029,131.2621215850357,0.7095914379510606,0.7703289496353832,0.27177652224514126,0.8870297323662891,0.4160463849303853,0.9275480937838936,0.8367226546283566,0.005373898972307652,0.48883675754993494,0.807128435408804,17.495734912281293
422,423,0.8550663202822686,0.13647499736574392,0.07487080122481668,7,25,300,0.5681802536545383,0.025132763049015572,65.63106079251784,0.8309568163185057,0.7681955158575782,0.27010627375705487,0.8880143481237768,0.4141712147930857,0.924603303253322,0.8126297376254726,0.008955413557908218,0.48424067780683977,0.8035086015566983,16.91799442140367
423,424,0.8150875424435207,0.4942452422434024,0.07541852633079227,4,1,900,1.565200256559737,1.0660196569456755,32.81553039625892,0.9079778947076034,0.7674465783972929,0.26940772427358856,0.8885072619199098,0.41342316720776856,0.9184155736295663,0.7757995643493008,0.005701556145076857,0.47557579783634757,0.7971654127009324,15.03365934917329
424,425,0.6367710145009684,0.19982900104287682,0.1967434223925299,6,11,200,0.04204355257817094,2.8342921664704734,98.44659118877676,0.5247563148511467,0.7676282210919072,0.2694375310593018,0.8877683456637522,0.41338728560646515,0.9183113655143632,0.7844264507487699,0.005020825420387662,0.4814266766486791,0.8012902122187168,16.458994606569945
425,426,0.515207940403984,0.3634384530698858,0.176062597548656,4,23,900,1.6730660735563583,0.27305151606734523,131.2621215850357,0.6556909699462922,0.7655855288263907,0.2678579357544937,0.8892443604238996,0.4116718171222753,0.9204414670736917,0.7839583001277165,0.003736290488631618,0.48169311215526,0.8015341935071103,17.009008661913548
426,427,0.8224514526461779,0.14412578858368424,0.0667687455003078,5,1,800,2.136411137641815,1.7829808799310283,98.44659118877676,0.5741087310496623,0.7662210413278078,0.2679985740365982,0.8865374244875452,0.41156597498366326,0.9222849679280352,0.8103526590359967,0.003729866616279872,0.47925981394868344,0.7995937665266173,16.44787059175803
427,428,0.7552852043642517,0.05997647086548491,0.06929216848388392,5,11,900,0.015418882756680907,2.227047605528934,131.2621215850357,0.6644113089243047,0.7607516317633974,0.2640139720345521,0.8917046879828405,0.4073836622196783,0.9243315574652051,0.8166588542073592,0.002781505766939848,0.4756509184161546,0.7966831401392768,16.757485026403373
428,429,0.6710408743579537,0.41062865233600643,0.031020030021489377,6,13,700,1.1918618716811018,3.986476828897768,32.81553039625892,0.7431787409978039,0.7588678395134824,0.262027291231158,0.8887529614212399,0.4047075961269728,0.9195604784513055,0.7847537313729303,0.004003189171294485,0.46497372893626415,0.7882293635249219,14.89127789693956
429,430,0.8818028970798804,0.07005658788322627,0.17500891542060346,5,14,200,1.4543351014510386,2.562288279409608,32.81553039625892,0.7708171073304335,0.7561218676923595,0.25969735767708424,0.8877671338289737,0.40179976712824955,0.9146618822293519,0.7602433822453348,0.007645144175956134,0.4627950595047192,0.78666907066265,15.180519593731056
430,431,0.8911941647300436,0.3672889615607066,0.06709298326408215,8,25,300,1.384336535661938,3.654090143559044,131.2621215850357,0.5197297664454497,0.7522862534553755,0.25748872844928383,0.8934297347899587,0.39968065329918645,0.9248892144621876,0.8114015451586267,0.008801012391589416,0.4648596454453986,0.7876052725831831,16.307767616017554
431,432,0.9584710241004579,0.3881452387579739,0.034795240182265,9,25,300,2.6938939405433655,0.4206383112969142,65.63106079251784,0.6702724177399484,0.7497673401531668,0.25579844088969655,0.897120377607717,0.3980705131326963,0.9261397466091348,0.8121233617314868,0.005142937443340082,0.4622638559403229,0.7854208335722482,16.12612356098524
432,433,0.5959777194978628,0.3596172095220734,0.06159458648372228,8,18,300,1.428967056620713,3.348772256091239,131.2621215850357,0.838199184455003,0.7455688087981693,0.25201165662716796,0.8931843382473235,0.3930739596595902,0.9260554972801882,0.826831788238205,0.005971171411435197,0.4578905654419322,0.7816081456770705,16.489671775376436
433,434,0.915931556625711,0.33480130806698094,0.023287005084792485,7,8,900,1.778435974960268,3.400659655517257,131.2621215850357,0.6621668765576878,0.7441164063590087,0.25143013368176304,0.8973657741503525,0.3927843799596456,0.9259888994040804,0.8266842257595781,0.0037197555138249803,0.4553848970845116,0.7793726893518035,15.937628968671703
434,435,0.5384845915040086,0.33538251272151787,0.16603928987084066,4,27,900,2.516518010295811,4.38560233831144,131.2621215850357,0.7230746282285847,0.7440028294560727,0.25086507122601065,0.8939205278752296,0.3917604562606106,0.9212805465109761,0.781064962826384,0.004348811359629919,0.45539567481947935,0.7794464725209747,16.243400154847865
435,436,0.7607228445217947,0.03182045464332117,0.16796096773328487,5,12,200,2.2126972472784803,2.626198787600801,32.81553039625892,0.8346001314690392,0.7429587985890731,0.24991834080325986,0.8926893037403281,0.39048209817767837,0.9158410089054708,0.7622144631314762,0.004530311661903558,0.44471498227382,0.7708792191197835,13.888699212905898
436,437,0.8844937075902553,0.472382864941214,0.1714330042287082,3,21,900,0.6151359855195747,1.2572121975589923,32.81553039625892,0.80308731722544,0.7433901188661016,0.24977063868625135,0.8894927865534813,0.3900049838130495,0.9096087376127764,0.7226733091390545,0.004617607968530838,0.44517366569846323,0.7714409033816454,14.145635100873232
437,438,0.8101547756767323,0.3520398840496118,0.05046319068669304,8,28,300,1.051762676419791,2.9495884342731653,65.63106079251784,0.7774078042711128,0.7409617719542052,0.24910318093416164,0.8971215894424954,0.38989155899772576,0.9247596563728875,0.809284195031041,0.007388402299145702,0.45025140403352976,0.774686251604753,15.481187946455655
438,439,0.9255871304263854,0.3357123347653072,0.16381069539600396,5,4,300,1.3553030362116874,2.9330423158773704,98.44659118877676,0.6176177924009925,0.7404850590307854,0.24870884344713132,0.8976111706929878,0.3894879777327087,0.9201840030613976,0.7888813878697387,0.004795097320798914,0.4473794340229097,0.7721785036227532,14.863477077572274
439,440,0.7042591464679584,0.4664690335499773,0.1982766005269042,4,12,500,0.19948880210033249,3.7056032464502953,65.63106079251784,0.5240473219820438,0.7404850410035231,0.24847817860940494,0.8956425450954016,0.3890013285624253,0.9145852156914426,0.7457303284281698,0.005505710556947523,0.4446042936175548,0.769579949424502,14.293772533017602
440,441,0.8329611783087483,0.29564889385386356,0.062197140668112195,5,1,500,0.3587827378149051,3.566223936114975,32.81553039625892,0.8608647605824367,0.7409619341995656,0.24853558923945732,0.8936748283738994,0.3888947607341773,0.9166773439535504,0.7728645556038101,0.005293233284405756,0.44479452984416906,0.7706976000882023,14.37400930896089
441,442,0.6005493637213337,0.29511632957544637,0.08745024301613459,5,22,700,0.6300880485488448,1.4051904069051413,98.44659118877676,0.7048355266879963,0.7391234985415173,0.24796535917781357,0.8995822199601307,0.38875696523532455,0.9235872476164724,0.8019463338799715,0.00330290393523057,0.4474373822522743,0.7722181727755422,15.094370587400018
442,443,0.9842686658499461,0.30181860027968754,0.024626098742343595,7,15,900,0.2050023145368126,2.1518737484539665,131.2621215850357,0.7995222935751908,0.7403946265572786,0.2481948070656405,0.8944119268778895,0.3885523932478918,0.9260748893064671,0.8253150829265492,0.003106270059951922,0.44896376077426703,0.7736365819107591,15.547804768720974
443,444,0.6198228924787783,0.01619456888799753,0.07381026253747003,5,22,500,1.0262083039726662,4.049893718417362,32.81553039625892,0.5937522285594902,0.7396455113996938,0.24770009628638973,0.894904537715328,0.38799363741590465,0.9147573847317908,0.7540579285503025,0.004163119511138942,0.4441662967116707,0.7701302493103661,14.477726920957856
444,445,0.8938710941511849,0.1416820344455591,0.16907507146214545,5,7,300,0.24031717982880674,2.209168524009773,98.44659118877676,0.571480438800376,0.739304765238947,0.24744413882909697,0.893920224916535,0.3875484502843623,0.9172973754688286,0.7788067787784954,0.007569130030603427,0.4471466083181763,0.7719118594895251,15.378247026941816
445,446,0.5345147704439248,0.002832907264783635,0.18804729540717102,6,9,200,2.5377643190331964,3.068020571187292,131.2621215850357,0.6995500940368615,0.7391461845634202,0.247274237699681,0.8944119268778895,0.3874152830538779,0.921283880457801,0.7993661133871398,0.0029896076813891114,0.44903659167594034,0.7736536107521521,15.905750577602484
446,447,0.6447197608097439,0.23384060624243852,0.12768409417963536,6,10,300,1.856316231123015,3.3268260420945217,131.2621215850357,0.925287264007558,0.7373306512544218,0.24597732653384177,0.8946600500487764,0.3858514624328961,0.924095318189943,0.8155049316212883,0.005197796878193795,0.4457502002421926,0.7706522597517982,15.523781465442443
447,448,0.5994960694797185,0.20916693205114006,0.1526785616890305,6,29,300,2.823817344725555,4.573655574782518,131.2621215850357,0.533751273341911,0.732791566887916,0.243841013716027,0.9030280721526426,0.3839803682278493,0.9215753434604851,0.7792736325294938,0.003178159327667568,0.4399626398766528,0.7652395378955096,14.579461941550175
448,449,0.8453398855740033,0.2983882099808448,0.10529938298441019,5,15,500,2.2122782573120316,1.4325977446356148,98.44659118877676,0.5626102797584157,0.733381545100167,0.24365085669303643,0.8985954834917808,0.38334292516689794,0.9211870273086967,0.7896404355374385,0.004582279453105536,0.4402848913441334,0.7655459226447175,14.854054278540385
449,450,0.8358544296220304,0.3646549002386031,0.11926150895717479,4,23,900,1.1008842210216014,0.7361353720525848,98.44659118877676,0.8226092879223319,0.7311122089427686,0.24222293580545157,0.900073316004096,0.38171389687063645,0.9213952241970078,0.7872770050445267,0.0030284182548962917,0.4395604341345399,0.7648537375832203,15.154422654805177
450,451,0.5333260202803449,0.25920401097260204,0.038532110155237914,6,1,800,0.1434924611823164,0.19010924118727457,98.44659118877676,0.8581616940313411,0.7313164835774988,0.24185225322032883,0.895643151012791,0.38082381587406255,0.9233150527299608,0.8202972647457004,0.006646779858547863,0.44099207214618036,0.7661870723651318,15.799499339089461
451,452,0.6715258662598254,0.3334679926019533,0.029480547663282265,7,3,700,2.147207779232386,4.86396850828222,131.2621215850357,0.7296518441065369,0.7282753282133505,0.2400079327684402,0.8983509958252291,0.37880251347624233,0.9259664901742921,0.8258199265042838,0.004106954975695453,0.4384917017829104,0.7638268187754242,15.75733691915211
452,453,0.7566302522852211,0.053611197104243724,0.09046158175737322,5,13,700,2.5200564957620957,2.7249113905000897,131.2621215850357,0.961865697938388,0.7276854298361183,0.23985509193884497,0.9000754367149583,0.3787560247041977,0.9254141514278444,0.8123620730382577,0.004111109591238514,0.4363110901468564,0.7617161676013013,15.195815165609105
453,454,0.8075064840194333,0.387316890318894,0.13234180817281482,4,23,900,2.687443792115646,1.6110775172231417,131.2621215850357,0.6464110183504823,0.7275492055411272,0.2391577690968794,0.8958915771423722,0.37752245069596924,0.9193073744879998,0.778857200827659,0.003210767235885866,0.43451681177164236,0.7599857041427928,15.096946147335878
454,455,0.6647652068869984,0.22030155702958737,0.17282052467518375,3,27,900,0.6105333249956594,4.36680558920719,32.81553039625892,0.8301679152570638,0.7279802940390694,0.23872956047810812,0.8907215870188259,0.37652946487777444,0.9079813666959022,0.7148794067190662,0.003367471224631564,0.4266318741141625,0.7540680452704828,13.306371455591615
455,456,0.7811484079389549,0.4788126422526901,0.04330755904795534,9,15,200,0.5114338145217526,2.0473892650260197,65.63106079251784,0.7251854681290926,0.7255067476300202,0.23808108323420307,0.8971197716903279,0.3762513952503948,0.9236958120315502,0.8088591438594653,0.009020225352990144,0.43142641028743406,0.7567857154095121,14.664401443699715
456,457,0.8003960746698096,0.35043284862193996,0.06418910250927867,5,18,800,0.8701320845339597,1.0073196052676647,98.44659118877676,0.6409591777986259,0.7256201906161507,0.2379051915894035,0.8963823702276432,0.37600259792837726,0.9217490181108708,0.7990716250268763,0.003395053368994427,0.43296257143899375,0.7584594902091203,15.148824456118914
457,458,0.5703557640243793,0.10100783420124498,0.045002719455224965,7,28,500,0.9394859844518471,3.9929663619137563,65.63106079251784,0.5417320424946916,0.723191797348437,0.2367853434736084,0.899829131296239,0.37488475413988054,0.9217102442263647,0.7898788776464994,0.005091817822380937,0.4303982556513315,0.7558552321537682,14.808151278069115
458,459,0.5452797338004602,0.334001625371507,0.03533209510508928,8,24,500,0.5113875347449262,1.9225790685313326,98.44659118877676,0.5144721583716836,0.7221479055488892,0.2361156890557603,0.9003208332575937,0.3740972059721805,0.9240947562773041,0.8073060950788193,0.0038711958848050014,0.4310959933568842,0.7565587581339174,15.236357415869705
459,460,0.815019939239991,0.42906019712555177,0.15891675391327736,3,24,900,2.6643545668021074,1.626453091808739,32.81553039625892,0.7182097993647965,0.7237590972647544,0.23624065710332812,0.8936742224565103,0.3736859610785273,0.9061750735810931,0.7036813546207508,0.002357659753597409,0.42166891774500287,0.7489503628990153,12.84044937839992
460,461,0.8749888992260354,0.45411424435016146,0.15415591102114495,5,21,300,2.6673837718200297,2.8940337725597027,65.63106079251784,0.8791336460280296,0.7185846652175152,0.23423492901279125,0.9035197741139973,0.37199905689566515,0.9208516650988553,0.7832987685649043,0.00640906458952726,0.42565469350893315,0.7511290525031129,14.423594796455852
461,462,0.6061428208342956,0.05777918834031587,0.16891997536727152,5,17,200,2.4089439039273115,4.903969027072924,32.81553039625892,0.6420921478558643,0.7210357084526072,0.23420310921985546,0.8917062027763135,0.3709442493445522,0.9093160920297627,0.7337211075664404,0.005786793852648214,0.4209356316627734,0.7482922303698039,13.476791298572376
462,463,0.9027161646499932,0.3800804648950795,0.039240981891817,6,25,900,1.0396762794496428,2.0385788533261264,131.2621215850357,0.8398486084166726,0.7183579878464319,0.23351927288700974,0.8995816140427415,0.37076628870254413,0.9251194315623883,0.8149469348685713,0.005142926436926145,0.42587868713104954,0.7513049015258558,14.86445777510279
463,464,0.5636847367239406,0.06313556855386593,0.16455255164161017,3,9,900,2.755192626244674,3.248940233821498,32.81553039625892,0.9471325591282069,0.7188343814297772,0.23352608687596196,0.8978580820290961,0.37064247138609874,0.9091914295446835,0.7207501633402664,0.0020033014375959086,0.4170758287767852,0.7441617635312795,12.527802660347787
464,465,0.6988422072165273,0.48690020667857475,0.1133977458757034,5,27,500,1.6982149393444952,3.757264722296718,98.44659118877676,0.6873609852536882,0.7151350661721565,0.23207788230785092,0.9045046928301795,0.36936207317244996,0.9216147165404844,0.784664261582261,0.00437134332023981,0.4213562834682488,0.7467036023524105,14.07675938388062
465,466,0.6294808025124876,0.4393732618384649,0.04736677415415838,9,2,200,1.8410495631862305,1.1154316726448743,131.2621215850357,0.7264416802077558,0.7158159919225502,0.23177187356542367,0.8993365204588006,0.3685491322758122,0.9246324473685007,0.8255459467506154,0.002364174963746695,0.4270584874667776,0.7524624067603534,15.87559162862946
466,467,0.9132287330538709,0.16002480051530588,0.1801494134142781,3,4,700,2.875624490649595,4.235715720477949,32.81553039625892,0.6596568187952074,0.7176088031551211,0.23192231435068345,0.8919515993189489,0.36811190338648186,0.905721068523955,0.7040411903206761,0.002339829631255418,0.4131051645442517,0.7405646662405432,12.22271291524395
467,468,0.989891228927261,0.32806700901029034,0.03466702530082634,7,25,500,1.5821988663680289,3.596768111845793,65.63106079251784,0.6048764738418406,0.7130244652096758,0.23069131860950648,0.9045049957888741,0.36761341182747087,0.9214845670000728,0.7910314273044692,0.002341948660276439,0.4187837110829521,0.7440312820460202,13.919595316477885
468,469,0.5946418229580047,0.2296657204002714,0.15290445291327853,4,1,700,0.1450881331463426,4.102437922401374,131.2621215850357,0.5997057988792676,0.7133195019592801,0.2300787354748152,0.898598210120032,0.36634193979852137,0.9179007729801745,0.7757915810232399,0.002861633004161338,0.4206611223128336,0.7459773678167372,14.827453974881056
469,470,0.7270008105980574,0.3441371178901185,0.03670506383988855,7,24,500,1.5957381195727902,0.6789452353196856,65.63106079251784,0.5194980062874558,0.7112090143110193,0.229585316533469,0.904751604166288,0.366225254145547,0.9207695269754421,0.7873214975849557,0.0037080919047034764,0.4179369040241069,0.7431461602115407,14.120175846204308
470,471,0.5091953382737333,0.4571494032802495,0.03237270574912682,6,9,900,0.20152619974713026,2.0262404401384435,65.63106079251784,0.9148709018536008,0.7118217995853626,0.2296992283313411,0.9025348553978152,0.36617803405666693,0.9226251888758112,0.8062739226114075,0.004620611088859236,0.4179178722032524,0.7431404946612852,14.129694666113846
471,472,0.7229433099299039,0.3542917728839126,0.14905582008443516,5,25,300,1.9119064696140717,0.3534830409218309,65.63106079251784,0.7911187244012932,0.7089391785409239,0.22787045410286746,0.9025366731499826,0.3638538033258354,0.9170111569462369,0.7684249996731249,0.0037980941818185447,0.41233567975734403,0.7372001743927188,13.324548483032505
472,473,0.7537338668804181,0.00319293585841679,0.06453724530323343,8,27,200,1.6795329369264884,0.5792192839012883,65.63106079251784,0.8170028515498057,0.7069423914111118,0.22724699330222103,0.9072110228491447,0.3634460464762655,0.9232408649054162,0.7994287166874996,0.0031006172394867646,0.4143126587399637,0.739276690143693,13.995643303006734
473,474,0.624773099924753,0.1359748630643155,0.1542856698594131,4,25,800,0.8044170602865401,0.7819090220172398,131.2621215850357,0.5168068000916413,0.7078955571503102,0.22698256457180177,0.9010585376789729,0.3626099517557059,0.9147300769628692,0.7483485800806041,0.0011408796942456337,0.4141899437394092,0.7391349037932831,14.224648753836
474,475,0.7271391983949113,0.22578279330278755,0.1880162941089164,3,17,700,0.36985133789684055,2.5928084433286696,32.81553039625892,0.5830374261667568,0.7069650078992887,0.22562154761964637,0.8951505401753526,0.3603898818334465,0.9005756966156484,0.6832221471628508,0.004122292281181003,0.4048406727709697,0.731481047989987,12.334084051245942
475,476,0.8062867341724096,0.4368492967331725,0.14755488053855784,5,21,300,1.5899745687792561,4.1450886627274555,65.63106079251784,0.5710685618967288,0.7046497434282775,0.22518550590672817,0.9017980598525197,0.3603430962691065,0.9146749920473344,0.7541056231391505,0.005493445011529335,0.41118005503879995,0.7358725598851278,14.107931939322649
476,477,0.9478449721333082,0.14864360214066324,0.0536988132530157,5,6,900,2.625354133674141,3.9526025513583676,131.2621215850357,0.8365460654556085,0.7014957657308851,0.2236602654515048,0.9052427002102533,0.3586898111412674,0.9247980062288308,0.8093465560940253,0.002729507546005427,0.41026996633748236,0.734879565329971,14.380156222475037
477,478,0.7497158849334177,0.2675127522994664,0.037433650105396774,9,28,300,2.474229712041023,1.4619155520609657,98.44659118877676,0.7994227000397195,0.700201781721891,0.2229848300632616,0.9054877937941941,0.35782609751398714,0.9256454593686947,0.8133583307068812,0.006035642187129404,0.4095769523282263,0.7340456346392065,14.462571392578827
478,479,0.7055105376327728,0.45380550127827746,0.14566620244870274,6,29,200,2.471371152663884,4.775302557424944,65.63106079251784,0.8606967255531441,0.6992489481993829,0.22250202158380916,0.9059825253424949,0.3572387267099536,0.9193291729530596,0.7805326040189225,0.006377503125583884,0.40624253471356997,0.730266840415573,13.717384017943601
479,480,0.6406964910860815,0.4111140562885053,0.1530412446176192,5,14,200,2.1720875663187638,4.644039803439426,32.81553039625892,0.8527813558248456,0.7004971249349538,0.22232461512272989,0.8995840377122983,0.35651331122169294,0.9101161491942813,0.737515970111984,0.003923484498663125,0.40283706836033273,0.7285080133132384,12.99355611152313
480,481,0.7491278411317268,0.03852913956716558,0.021124676556356047,7,12,900,2.9459075713384357,1.049209974282047,131.2621215850357,0.7586345282208047,0.6987041875115472,0.2219082711350621,0.9045031780367065,0.3563691149872835,0.9251395993712093,0.8190083931264344,0.0020886470264913515,0.40781308766829144,0.7321675761926979,14.435586732268767
481,482,0.7663086332275115,0.12123525181736483,0.061156213880382386,7,28,300,1.6918952760565091,4.203549929389656,65.63106079251784,0.6637486760889573,0.6985905127463303,0.22189436542217605,0.904502875078012,0.3563405113221901,0.9204101052251288,0.7845504315309115,0.005279499933885002,0.4051113936460361,0.7291945614741375,13.686594920932006
482,483,0.7967482079109257,0.10505888797010726,0.03210302815531964,6,14,700,0.7231930375702099,0.07847952798139823,65.63106079251784,0.6486070569225479,0.6949596650308042,0.22038716167133918,0.9091790425293415,0.3547560696246944,0.9214093288366689,0.7918480572765506,0.0038074703538528228,0.39970628973452,0.7230896460258359,12.670740251852376
483,484,0.6412362131850018,0.21261409271884696,0.017138507175792402,8,21,900,1.5960650369527554,2.9521554491134667,131.2621215850357,0.7612550905427942,0.6942334058664522,0.21985926097278688,0.9086867346505978,0.35404943332002675,0.926162184828283,0.8193344509299676,0.003283002782853399,0.40321218212151244,0.727015830344132,13.885843098369621
484,485,0.751245438413466,0.1003854873783393,0.06985197075157899,4,12,700,2.4859587183548677,3.9173478002463384,32.81553039625892,0.5975985822859413,0.6957992049359262,0.22000677759654402,0.9032731657365834,0.3538298662237763,0.9086989980587921,0.725509372045223,0.0019215705138292502,0.39307824442111117,0.7179095899698836,11.092443556619557
485,486,0.8438610212152804,0.36135347884911423,0.14158116199205054,4,21,700,2.413311623038515,1.3937993620727651,131.2621215850357,0.7642890548610985,0.693915554328786,0.2196092813172589,0.9079490302292184,0.3536617884570551,0.9190024054162956,0.7765143573863805,0.004756346166516722,0.40024911079910874,0.7236513496020736,13.172845883436658
486,487,0.9569381451608981,0.49052243112723287,0.1357440384291407,4,29,800,1.9866964749887792,3.5766115526456783,131.2621215850357,0.5285471689539718,0.6928941631278721,0.21880300342417502,0.9064742273038494,0.3525034567912809,0.9159204489166196,0.7466815513890481,0.0031114356804201834,0.39931374567738265,0.7225506614670757,13.27938435333369
487,488,0.7255650348989207,0.359349632986398,0.12138474476834471,6,10,200,1.3918087903646728,1.2290929351128732,65.63106079251784,0.9158623156525448,0.691782501698812,0.21839730434317203,0.9077027248104994,0.35204753227636243,0.9196492643594848,0.7849456927435556,0.00457921028816245,0.3990171562722784,0.7221591102993707,13.341841566735969
488,489,0.6958712252811391,0.08133040755274257,0.1495294785335215,5,22,300,0.6447495941601575,0.20982036721817143,65.63106079251784,0.9359565306402527,0.6923951273031179,0.21844624747314478,0.9057356140063864,0.3519745982737236,0.9184541080062895,0.7717789775387194,0.0036877407452658747,0.3984853201840395,0.7216201688760501,13.21422686137861
489,490,0.5418954862741308,0.32153049677001483,0.1548814671773516,4,22,800,0.09402800657660015,0.5972444198214288,131.2621215850357,0.989473677927331,0.6878558420614039,0.21629872160939434,0.9089327371106224,0.3494222536377449,0.9210617367523739,0.7807940024842017,0.0035084543494565365,0.3938135992488093,0.716071344246358,12.704212496175504
490,491,0.5812806029657076,0.17476140058469902,0.06998701465639283,4,29,800,0.8986689588446918,2.288719085831067,32.81553039625892,0.9115017872234674,0.6885822789230553,0.2162362575180447,0.9054871878768047,0.34909019749133563,0.9094177583215179,0.727186541265828,0.0036018595591247467,0.38879537712329254,0.7124231077997687,11.373902767047017
491,492,0.9462791137432373,0.2097239969786568,0.15826944557130754,4,20,300,0.6140403271718519,2.9556515162925825,32.81553039625892,0.6478473370208021,0.689240170982917,0.2163291497317034,0.9035200770726919,0.3490692918056313,0.9037888266561238,0.703944194260908,0.004123249450820863,0.3876700210823109,0.7117479673530714,11.058185346814554
492,493,0.891500115673601,0.37507661471575626,0.09679538286566568,6,16,300,0.5848748144958916,2.5245572562506964,131.2621215850357,0.6889970193130766,0.6860630076509246,0.21472041590272042,0.9047500893728149,0.3470640633308009,0.9207965845004816,0.7954660448593487,0.0032576393304054718,0.396113670970866,0.7188003540164144,14.132724422497734
493,494,0.7008484463798883,0.25137509580480616,0.16949611449981467,5,13,300,0.5270162998677321,2.5659494585491487,131.2621215850357,0.8900240435200217,0.6842020610929497,0.21388613339147233,0.9062273159677409,0.3460836304715865,0.9208075794395565,0.7861851802097684,0.002405661734506444,0.3931979364030787,0.7153904753167306,13.613560938231162
494,495,0.7894826601479021,0.027255963718913145,0.06966832331450216,5,15,700,0.6809356184145631,3.7195259365107596,131.2621215850357,0.7436922208360215,0.6813879771243313,0.2128106327309866,0.9096728652015583,0.34492603934041516,0.9218989076256218,0.79715141669547,0.0019213306464412388,0.39115855695754276,0.7129450852458087,13.403603191436563
495,496,0.5192131744811626,0.45088099606771176,0.09768071827869948,5,23,300,1.1590467295449465,2.2506221620987983,32.81553039625892,0.8069667923800309,0.6840204338502746,0.21305774623398777,0.900567138676313,0.34457404765934346,0.9084067437469325,0.7322751051913717,0.003934101943113817,0.3863466333726342,0.7090529711646427,12.122963408604814
496,497,0.8395812841597814,0.3156879888216883,0.06140625873271837,5,15,800,0.8948173627023682,3.877526483594997,131.2621215850357,0.7913143230201828,0.680525588951946,0.212281437149323,0.9091805573228147,0.34419544457792567,0.9226137186513492,0.798580239619963,0.001957555262593521,0.3901960580057932,0.7117819788423084,13.364678165417443
497,498,0.6780465425832108,0.34019220688126106,0.06208286912564813,5,26,800,2.1198123869826535,2.6767388403082837,98.44659118877676,0.5702735639977714,0.6774846499149447,0.2109903373903003,0.9113973060912874,0.3426471843186711,0.9189668195850678,0.7714868264370282,0.004895695292871324,0.38785959762788186,0.7089110700546496,13.195034244659665
