,colsample_bytree,learning_rate,min_child_samples,min_child_weight,min_data_in_leaf,n_estimators,num_leaves,path_smooth,reg_alpha,reg_lambda,subsample,subsample_freq,mae_mean,mae_std,rmse_mean,rmse_std,train_mae_mean,train_mae_std,train_rmse_mean,train_rmse_std,overfit_gap_%
494,0.8345768769879479,0.028798752687083366,6,0.20687863620361802,9,500,15,1.4064694733604797,2.1131441837230365,4.314835935272026,0.8318250862732199,1,698891.6690234828,50272.55659619394,1428772.823480598,245527.02528958613,554078.3330812897,9660.344834136906,1132091.6206482989,44246.99641893199,26.135895828459944
385,0.5214057851652173,0.02069692352609702,5,0.08450379803800097,5,500,19,0.7992579723944127,1.5288218535591414,1.9483388340693604,0.8794011772872778,1,699358.096933598,46495.40212832051,1425835.110454926,251101.97086759162,557511.9984480652,8640.311335570354,1129768.0904417806,41851.699809311816,25.442698790409324
294,0.5537099403609103,0.04802290368966822,15,0.382933269951699,17,700,9,1.9434653044816763,2.6731800657619784,4.714641148059531,0.8043417378057982,1,699703.851363844,43547.665755822876,1442840.4556624987,234564.77277602558,560335.084673077,9519.167631518574,1142653.44984302,36827.54809571925,24.872396982259403
708,0.6328002808470716,0.03798878188836503,6,0.39841936069619516,18,500,12,1.7115535535660855,1.3622188653480565,1.2530136355947183,0.5526838140825421,1,700428.3285394597,47826.65991539306,1432929.8030772596,238452.5362585309,559001.1533808729,8696.896994681045,1135290.3110332282,38290.085747252946,25.299979132999397
407,0.7716796604804678,0.006598708146376332,11,0.2704703548164983,14,2000,14,1.1116221575040983,1.064265841912929,3.6256384140026277,0.8884603629473143,1,700746.7592425228,50023.64479369672,1416192.184914186,242669.01263539944,561891.1564039078,9611.011458283585,1125192.0670989647,42461.956755853476,24.712188696346104
647,0.8103460260811148,0.018920448921398277,5,0.473200449723302,17,700,19,0.5784186549031394,3.4838992570642513,1.7927855456866726,0.8497592126833323,1,701369.3563831333,49993.58402374605,1439082.9512542963,240705.25270975052,556638.8230213687,9069.781583190012,1158652.2631671517,42873.073206551955,26.000797532623523
763,0.6259220235682273,0.025818389093285186,13,0.46188942589588144,19,700,13,0.7173987906642508,1.3916865521501702,4.658104615208224,0.5452211871338041,1,701438.680942415,49074.17102370573,1432502.6431736317,245437.38197706474,563939.7047926817,9139.167325187873,1154177.6764248568,42151.07379027727,24.38185766690808
568,0.8981686051701825,0.016513026371036674,15,0.1259904998639862,11,1500,12,0.7537428407636303,3.921097971143449,4.413268746666344,0.6993332113176949,1,701951.4977423764,49213.948464640955,1438350.6759143174,242236.16491928024,564891.6177273119,8318.080729100433,1165195.4663750126,41480.35245059902,24.263040150336757
818,0.8590248773812641,0.015438526734941789,17,0.49837480618799307,9,1000,11,1.0329344648289782,0.6720629020426685,1.1242275041406224,0.7216725021795195,1,702960.8727518196,41946.78556507056,1405953.6954160954,219817.02517472347,567227.867464839,9137.041266016517,1112786.4246833774,38296.004454908696,23.92918491357343
963,0.8006719068125694,0.02287481522577709,10,0.33345826246812527,12,700,16,1.6449277853047386,3.0291410369205733,1.8180173547711833,0.6351879916961916,1,703388.2755389108,48971.62220146038,1442621.2121761306,237074.79159142586,564320.5586168275,9043.205210249089,1164298.085073432,43456.44168265659,24.643390143882748
509,0.6190601110273122,0.017009111454990195,18,0.340268592093144,19,1000,12,0.9254118851257044,1.6419875304913125,1.0830321284958568,0.804354391068604,1,704973.6363328673,45603.33076328091,1431129.2561263128,234563.17854711876,566893.8090580484,6681.139515937835,1138257.5707744467,37594.76766097621,24.357264988349847
247,0.6237490871451128,0.04171814805840085,11,0.4774762325166699,9,500,15,0.5031557647638252,3.0115024365605803,4.318350227461002,0.5162234950178726,1,705981.8360081288,47148.0413444128,1449613.5524202823,238811.5045150858,568202.0842983602,9828.649443871227,1178844.0231379296,45598.44569803528,24.24837140115472
736,0.7552559610065077,0.018066471544963453,17,0.2606793992168091,14,1000,12,1.9214354877810007,2.163098031079199,2.2690366974274703,0.80652162844756,1,706219.9243512193,45670.67134633926,1435097.275215689,238751.5731764492,565885.0696481285,9905.86074590454,1143798.6671670633,44252.32484323129,24.799179591423414
25,0.6118241367187034,0.04452421904651417,16,0.01757374209914504,12,2000,5,1.329147450253235,2.503023642097934,4.921326334864183,0.5301385024024513,1,706308.2830999758,43820.21133691838,1452120.6208921415,224053.8681424113,561531.9880338965,7391.404379938778,1134045.3312678873,41889.476184629515,25.78237716661298
755,0.5978980318547709,0.044429833520678794,11,0.3647546904754888,9,1000,6,1.532601936064035,1.0545835406326705,4.1507073613430165,0.6244146669041348,1,706523.6174517835,43523.13656284845,1414246.1085861688,242419.74859712587,572552.7805350667,8599.833109787116,1132532.3530922276,34651.15497393401,23.39886233571642
961,0.896679784407425,0.04659538339449498,11,0.06468102313566691,10,500,9,1.78869553962685,1.2992446496259666,1.880439320076654,0.5804691868455603,1,706534.1195155139,45168.45121885294,1404514.2483420656,225807.4224832655,569334.9960563617,6154.18211090587,1128623.0771070928,33636.389988349685,24.098136318598982
789,0.6238527240011383,0.03419551495261511,12,0.3544659458119416,5,1000,9,1.147490321215675,3.361478653406089,4.3717999725564285,0.7081824368557532,1,708305.2389271813,50516.33022405244,1433116.4766349369,248716.59460668094,570694.3698237438,7179.592305123451,1154998.059844439,40799.90564698798,24.11288359931394
716,0.755718189066183,0.04311288100052,14,0.4973364857754171,9,500,16,1.6213956921491637,3.999130472001655,3.899724790078477,0.5456735120948528,1,708703.8574976887,51155.684698639765,1452518.2123689041,253260.1410714863,570463.4815297358,9228.750524618197,1185040.153614773,44102.5942339263,24.23299307385147
802,0.5421060649921701,0.029916092345264402,12,0.33436522133081076,12,500,19,0.8828486515164251,2.8647542235271097,3.1703018101423206,0.593217851306749,1,709171.0581056762,50673.072670632806,1461900.7877982701,254699.13092606002,572026.7039312752,8430.376526571894,1191772.0246020083,40133.45990331643,23.975166409517467
615,0.6654824127640122,0.0349077048478729,8,0.4587490306134645,16,700,16,1.4452626273305622,3.9597166957038166,2.377232133279837,0.5247049545160799,1,709610.0262441176,51158.18720201684,1465777.5058110603,247924.53319768226,568793.9786705283,10258.731047248328,1190561.9646622466,46408.595140185666,24.756951172852794
261,0.5660968201770413,0.030400268029736315,17,0.22758143710907944,19,700,15,0.8109635047813369,3.2383591531103058,3.938311692485653,0.6201957542401729,1,709958.0644893984,56884.060367710095,1452441.9687442875,261616.99162115122,566927.4577513052,7666.020571754901,1173329.1845475433,40649.493461829086,25.229084388577384
321,0.6143033298370824,0.023340043341165344,7,0.3419950632967317,15,700,18,1.0608815705192205,3.8055700394300622,3.5669375891942328,0.7685916594668828,1,710318.1272057926,51776.293770723845,1454373.2657387024,247091.04875266177,569496.4624262466,7679.805608443603,1185627.8271713827,43233.63735784718,24.727399390612238
571,0.7821960098692466,0.011812709484592076,17,0.2572064327868695,19,1000,15,0.7781132755610815,1.137220951086494,3.0514515175079646,0.8379190324752585,1,710534.447475018,51777.612414193914,1426972.5155214423,245527.1946311923,571861.6739246587,6592.290416199521,1146914.8202001755,38387.98143772493,24.249356072186966
851,0.6792683388085274,0.03292456697482326,7,0.26584198178176666,11,700,10,1.4265903860926914,2.097140733378395,4.576365477031382,0.6991476722057277,1,711090.0685873796,44300.36659365451,1441946.0528845931,230871.65614284686,579793.6002895052,8335.529739308116,1167996.5606741935,41583.34593628028,22.645380741062837
669,0.7793351885117611,0.01680834012075339,18,0.05079625244480974,12,700,18,0.5265707759140835,2.9611992467142043,1.0868003811021665,0.7524752312240285,1,711250.4963655728,49722.72959014658,1444692.282793191,245160.9776261668,575133.1372054085,8037.498170920342,1177000.2538314764,43888.09525748849,23.667104250254667
132,0.5364657961624767,0.010221927793572297,15,0.42394378177727493,8,1000,17,0.6968673165235814,0.6138416282193817,4.683391391262747,0.7466601258082952,1,711944.0987297866,47152.23519616242,1431370.2900970962,242381.03254548696,577621.2895969045,9685.616950372543,1153996.4128058201,44809.31999720396,23.254476860889216
139,0.8789401850524154,0.03238931903005555,8,0.17633059434597498,15,1000,8,1.3295021788879375,2.5911655192117555,4.135330213675448,0.692361532579594,1,712040.0632716224,49018.92851431401,1449409.7629279958,246124.64440568385,578118.7835509467,9836.61901356676,1167487.4805858417,40217.84384007492,23.16501098582171
37,0.715750979360025,0.035146297161712636,12,0.472506886234771,6,500,16,1.378663371910195,3.7908058449873514,3.301896711503516,0.6552679704826088,1,712234.4284572251,51148.36761252027,1451626.3987485333,246147.86970448642,577481.2742004769,8763.821666313183,1196133.8785263407,47918.49618271745,23.334636165183696
566,0.8478725293374652,0.025194642010541602,11,0.2025255744463977,9,2000,5,1.8643930866664165,0.5216433792431383,4.2427342813503675,0.8793478211155676,1,712828.4389367523,44936.090160614694,1452727.6499781357,212457.39667245574,582028.2444308198,6433.561358195818,1142705.2613088693,33087.90373050114,22.47316960259298
489,0.650670576171785,0.018944311075170306,13,0.45259157149661394,10,1000,12,0.6236089577929222,2.599887503913731,2.9425874613371086,0.7183694133236,1,713023.4722486578,48339.21435866149,1447857.8113685618,239488.1798745139,577916.0268290594,7849.496320484464,1174129.2637582477,44874.65759915937,23.378387022923253
361,0.8306608229842563,0.045445405210197305,17,0.37661011690393476,17,700,7,1.9964424461032348,1.3452376983990375,1.1614033074387988,0.6644766071978344,1,713266.3744942059,45257.642214225816,1439703.6179584074,224299.63735950604,579424.3706012212,8085.189583980957,1152497.0321237158,41794.60306874711,23.09913263643153
972,0.6273019989117683,0.014283273696037397,6,0.4554006370382835,6,1000,18,1.0528437035415708,3.860041582866939,4.28184516063326,0.8415793852058175,1,713268.2816161643,52932.21185394697,1454884.017703585,254740.31563888362,580472.4576300796,8397.31196559618,1198142.0717075558,45347.80438010362,22.877196366603858
933,0.6983277890594156,0.03741518196233752,9,0.0656577855155507,14,2000,5,1.263833807490617,2.696446083547263,2.4255459140921127,0.6293951046572585,1,713675.8641898378,39827.014676600906,1459369.2019444418,226121.38954201358,573116.0044350383,8058.557051714672,1152099.1246273438,39680.359999423796,24.525551313709947
824,0.7260130099903799,0.03447514670577381,13,0.44204148013374417,10,700,8,0.521801202898986,0.7833239570782462,3.308686506495985,0.8744961551228814,1,715128.1901507826,42443.98398800282,1445683.5268728086,225904.5261910956,579935.3528291066,9130.046675668851,1140891.2747147176,39827.32475842076,23.311708220953054
457,0.8763520678236818,0.008844254547250907,14,0.49399727415860234,14,2000,10,1.583099096305678,0.6409993157229946,2.62169130055662,0.7065133196790696,1,715312.989663949,46847.91094432011,1436772.0852137625,230007.06494774172,580108.8623237996,7495.071732512027,1146734.7047429911,36122.38179180873,23.30668192148433
412,0.8665682178128264,0.03286447477250976,13,0.14999280108193463,18,700,10,1.296941027526398,2.8710332492990305,2.713831615395182,0.7925985856172557,1,715615.7749934464,51532.98977637355,1457684.4898576231,240316.62378924713,580215.332194364,7388.551415615791,1170500.511691929,37330.918521380256,23.33624006228865
918,0.7213961080795296,0.026330749318822958,12,0.22565917778261874,11,500,16,1.1116088242873925,2.7791193626026636,4.07186703123922,0.8842912352912973,1,716209.8724836754,50795.351075030165,1451504.9286655672,245479.07503202686,579871.460972863,8278.529039790037,1177451.1891620257,40891.00668615645,23.511833343561083
971,0.8336540953641538,0.03987176330792221,14,0.2536053697826071,14,1500,5,1.4612812046234,1.586393333535457,3.6244446019126686,0.5841846990732849,1,716222.585441891,40986.92735981612,1467150.8333848831,205336.20069584722,581714.0040765529,7585.091361982759,1160276.5647545706,40380.331081569544,23.12280268701197
966,0.8086285757315324,0.027566607380093238,19,0.1689136952990345,14,700,12,0.7170659542047799,3.3393069544047522,1.8905969409071415,0.7869614221620842,1,716245.2534476633,48679.262553638655,1452201.3819079027,231722.65763461878,582093.7472644885,8227.933185021073,1183635.3888937775,44379.51406878331,23.04637471431552
63,0.7563498979212859,0.011548363966759807,12,0.21171399503518878,7,1000,17,1.9596655239051564,2.6067738843933608,1.8953962636252824,0.8287162547377798,1,716989.5998286168,49737.305913526514,1449572.6328210335,243615.18940580974,582294.5170993619,8957.485970395577,1181878.7690121238,45559.6286458461,23.131779327104816
769,0.5658312578854011,0.038422984230520554,6,0.41151964829847887,11,1500,6,1.5431160064545866,3.389104140286998,1.2240092357560006,0.6920431311809145,1,717418.4968525658,47406.70003489428,1461568.0597729327,241083.69272845978,582986.0166829578,8085.229836663023,1177537.161749914,42521.41169608057,23.05929753418352
376,0.8458635687432561,0.010281489623741806,11,0.05830563424098205,19,1000,16,1.4258282088168512,1.045933022946266,2.9139844650238476,0.8122224107548855,1,719388.2018034419,49568.89075300319,1437372.3396680993,243795.2216422108,582883.2180373655,9493.026632713965,1165984.127623686,42446.62586912955,23.41892501652463
858,0.7340779141571415,0.02037767711101637,17,0.47620689305479263,15,500,16,0.8207018159940993,0.8692977624042038,3.7322783007604965,0.7642909572436607,1,720410.5115763787,46511.97216008636,1439932.4711690375,239412.90953764966,584367.3839855217,8868.449667440702,1164253.0461430873,42202.445578451734,23.280410803048433
912,0.8051196211503222,0.027114629263298343,19,0.1617441595733462,16,1000,10,1.104335046575073,3.6753510854697753,3.9612521233758056,0.7171365497336298,1,720539.1036591454,53789.42866697904,1467248.4767423677,249614.7903190945,585826.2915210623,7549.3885022542045,1189868.4929009343,40288.41630865173,22.995351026037003
312,0.7070385205262089,0.015635796895283636,14,0.24611506484456214,5,1500,8,1.4482392487796862,0.9547948029377943,3.240366789773582,0.8122927412803604,1,721255.1623205978,46067.9978415739,1442819.0296906237,235635.94794828419,596034.9493996256,8320.871483294275,1169572.3241796517,36985.4706712673,21.00887088032406
722,0.5751703831495182,0.009958808695974994,6,0.03797854843813642,15,1500,14,1.047841889385323,2.373946674290137,4.15359812377965,0.8272416673286993,1,721612.5123676031,51768.67334502363,1458797.471070279,250012.09841479297,588117.2608362442,8097.533861701402,1189862.405674593,41044.05207448124,22.698747413320586
695,0.7011133767386722,0.009788514755288646,16,0.37763319644116816,5,2000,9,1.3784815031431987,0.5297345251252332,4.044023931798222,0.7852057167446964,1,721842.0805612908,41916.83589732879,1439448.8003623981,225118.4283726223,594844.085622455,8652.420303607258,1161596.1353626803,40384.39371053369,21.349795351153734
519,0.5797381957884733,0.02238122490191001,19,0.29213507275946166,15,700,13,1.4147191423221757,1.3428133562561064,2.54722896820752,0.5322323249146055,1,721941.2877372855,49678.41001941777,1456340.1807358447,245696.97385521192,585915.9341527512,8403.113981149792,1180457.769748313,38773.45241460074,23.215848154262986
109,0.8884232980661471,0.047380524988331396,6,0.375081628578908,8,1000,6,1.2836518641067534,2.755913277190378,3.6006694017729126,0.6458788997829223,1,722108.2337194168,47540.88908193777,1471513.5041082497,237287.76740172203,587661.6939654835,10702.861394451826,1185134.259504872,47025.94043087585,22.878220774728607
877,0.5840703340935693,0.02639133409874529,15,0.3816177997867596,19,1500,7,0.5209235280378672,2.7999159367144566,2.4603756809272235,0.7445979410876796,1,722385.8938490665,45392.44068313963,1472490.9838563828,237759.73264629595,589122.0995963395,8453.331393796303,1179870.36024576,38399.393009911524,22.62074268543617
954,0.5045558672354211,0.03573583762341379,18,0.41950358235745694,6,2000,5,1.1879869392385554,2.748118778415105,3.719243566405321,0.7234917774098156,1,722942.9642926313,45132.92966932344,1474810.957422054,231327.8148462717,590167.314052909,7530.695529475518,1185261.97420042,44524.650374330624,22.497967453991997
805,0.695241778840551,0.03263106143592553,5,0.3391718424248843,9,500,13,0.6802388881034329,2.370940906646137,3.7005195433776787,0.666979313558585,1,723268.4232952354,48426.86996738196,1467145.488895171,239158.13777529157,591035.4315244951,7663.931350330245,1194818.6138048866,43185.93076739148,22.3731073837085
927,0.5704357151775415,0.03793664693758587,12,0.23254206038220426,12,500,11,1.221005168457615,2.0679840913410388,1.483118089730315,0.6704461115323118,1,723521.7647063804,46686.39747477362,1447667.2601255612,248268.81916220448,593891.8751890467,8020.895773226252,1188880.319905059,38558.262039800284,21.827186889207752
310,0.8036275757033503,0.03165265754787439,18,0.16939461567128525,13,1000,7,0.772420951634904,1.7982935285521782,4.6077607869966,0.8226774078778958,1,723951.4650232138,49035.88494116267,1465746.091835904,234659.27810606288,590832.2418362143,7413.765599411276,1183767.2172946776,36051.76564585021,22.53079872101862
645,0.6220398747278106,0.010936386600250661,17,0.22920176901275657,5,1000,14,0.9355428280500214,0.7870375942286567,2.193972392299853,0.7689447431728778,1,724881.8742526971,43833.09235469789,1435863.2540803626,236519.95721884776,598391.936813435,9872.360931725274,1168279.285859301,42634.560182895824,21.138309134452584
270,0.8748364113835179,0.0416305518891767,13,0.38539680706983725,8,1000,6,0.6566061946221222,1.8968506582580307,3.892597945858518,0.6121337843166084,1,725340.4121412144,49133.80220271851,1458826.960582431,236469.5151478419,593875.7427312479,7725.753486585229,1185793.9206838452,40499.287633625005,22.13672995050404
445,0.8399837322012822,0.012223548685189784,8,0.28001496711451684,14,1000,14,0.9471134757872341,1.4724580712229791,4.086048247993951,0.7607603462249843,1,725530.2986267105,48971.92004436995,1454434.7517257405,240439.7366722299,591289.1871411905,9479.357355215152,1183460.5406536073,43929.20344917129,22.70312300729853
878,0.7784125627956455,0.019096335301756296,18,0.25242957781349473,17,700,17,1.2809830306011674,3.0977035319239636,3.0389420400157485,0.6689783160123517,1,725686.903868315,50779.29423051723,1478752.370730058,241147.11011604415,589925.7032075222,7763.511732076485,1210578.2554199025,43723.72548046333,23.013270980165323
946,0.5590985297751845,0.023121798287463607,11,0.39070373031233535,18,700,12,1.7460344077970211,1.004363870615381,4.898713643228465,0.7415495647304761,1,726362.3023549718,49974.33888973405,1456339.549123898,247936.8558997648,589046.432842307,8387.662584897525,1173664.7357296254,40162.288954340205,23.311552681862246
107,0.80361433821554,0.03703285647583752,10,0.4904826320881942,6,500,16,0.8318141627294033,3.9568380279882645,4.776237358746453,0.5157707245474024,1,727216.4273870309,52132.844167903306,1483434.9482397416,255146.98809516252,598651.163249547,9091.365528255448,1242360.6927967835,37259.152863054485,21.475822988402292
55,0.8949104517259778,0.010069593881865825,9,0.3772933669882753,13,1000,15,1.3536222037486214,0.7222914035650048,1.1472874705439655,0.5535408475202532,1,727229.5599222739,43687.81688456075,1450074.7793661775,231369.8112340086,595095.3064695362,9446.192137326509,1178427.8760314502,42368.80629149755,22.203880960956933
506,0.6594569976852256,0.04355735249501649,17,0.3561222784368981,18,500,15,0.9888220139236856,3.8391479277733,1.4875180071255345,0.5073100278894025,1,727373.7838927045,54334.45792578169,1497667.5968550923,253302.72337785244,593416.1075347747,8263.239211223849,1233583.0246678046,38997.49148440212,22.5739872337523
119,0.6564679064321519,0.0158290906182468,17,0.4454865591357988,13,700,16,0.5531335526278176,1.6516797787945485,4.72635795327596,0.7940850618093811,1,728349.3663520848,48508.15669017648,1464802.0485555378,240778.92379250674,595939.8094834548,7701.088994864938,1200498.470263095,44710.33342994816,22.21861247755863
7,0.5298202574719083,0.04938368602022432,12,0.20349194390602918,12,1000,7,1.5602860157714256,3.0515250881434555,4.0850813867437825,0.5296178606936361,1,729201.6495507285,39928.4597031934,1472431.2562524404,221693.3882124368,592567.4554054008,13022.206843302265,1188192.1338516516,53826.1651083716,23.05799835933453
594,0.8725915970386723,0.01889685546391239,5,0.4907119825046882,9,700,17,1.6243183463316277,2.9483699016543334,2.2277242919249303,0.5228377351631774,1,729470.8459813728,51801.21064903764,1474006.07483473,245935.83394038328,598334.6320754612,7689.908576011721,1230254.9807872071,41380.12990788223,21.916868400385823
145,0.6535388607471185,0.02489320192995168,9,0.36922538098348767,7,700,12,1.107965274628615,2.60649384281703,3.5301621329052244,0.6491394548755738,1,731040.0857878465,46099.499295226524,1465750.1367862625,239258.5275936133,604273.6432485577,7473.1403512942425,1215955.755597237,42206.88753426279,20.978317349371057
322,0.752912861455056,0.01235263053109353,7,0.3947817176428474,17,1500,17,0.987880858886828,3.794453568846481,4.658924459826014,0.5045922638997511,1,731234.8345869614,52743.16684476161,1497578.8628278817,251652.12084588673,596875.695229953,10475.326146043712,1247055.6115973915,46153.29828019978,22.51040550499297
252,0.7916693950197793,0.033657707483821166,16,0.19982236697764308,15,700,8,1.5094499335916485,1.463834109893965,2.2252539951128507,0.8155940639683174,1,731526.026311864,47470.509455322775,1470767.124673558,229061.41834855484,602026.5365629524,8311.01850364226,1193114.8616207156,37385.68529263973,21.51059494623626
4,0.5488152939379115,0.0262733147752297,19,0.09494868021880831,5,1500,6,1.4937834265309728,1.5909887663129383,3.0802720847112433,0.7186841117373118,1,731599.544669939,45019.00493235987,1468526.4122913494,228275.06690242284,604668.5847212916,9166.440492439653,1188696.7733681886,39804.58647154828,20.991823150057208
20,0.8530545372757359,0.01186923409204483,13,0.18111269156020385,7,1500,12,1.1067621906832852,3.607195345663359,4.4037137950700505,0.874253997688379,1,731947.6816578351,50242.538925065455,1477418.0142280755,239380.23041227416,603680.8399858634,9516.883812442362,1220750.2364585788,50093.14212278218,21.247459448104287
202,0.7751536439519661,0.020637215508805318,13,0.28157099192468815,10,700,14,1.7599459704232738,3.4143816427146514,1.0441264570498632,0.7998181937875553,1,732000.0693230451,52711.222103119144,1471117.2963091885,248245.0450376761,602892.0508464507,7444.640195767804,1219831.9059166266,38808.79924908999,21.414782015342347
682,0.6049097287259939,0.02349531257030769,18,0.36776379201044823,12,500,18,1.3862068002768737,3.025072049883502,4.765115715627192,0.8526541396701643,1,732564.1665920308,51721.34945618541,1481442.455824235,244383.3460080641,599399.4506269412,8181.526958109061,1225176.5333210423,47555.922320584046,22.21635602531937
368,0.8349468319080603,0.010977236143115389,8,0.3458437182885428,5,1000,15,1.1803684998842512,2.0920535498100388,3.7428021717345756,0.8640852139471027,1,733130.5221752832,50602.44176163391,1464265.6694837776,244619.53581632586,604933.2609885372,8827.81143640444,1208050.854155311,46007.568769412865,21.191967685370038
614,0.847421132314335,0.011176161721722599,10,0.018287271961587588,6,700,19,0.7660270424896143,0.5246502011844965,4.221984184128978,0.5307182737146936,1,733606.8110294639,48103.14793700897,1467670.5275274296,239829.661432303,604037.552729499,8514.737514529506,1213520.6066978886,40611.35525295064,21.450530304692638
325,0.5307917868259865,0.006552429851141147,10,0.04348371137434606,13,1500,16,1.1870333175023882,0.8223333863151583,3.2135160645068295,0.7566527635309419,1,733863.5667163512,48479.649935552756,1463245.589702099,243496.30684838252,605947.5723786865,9280.96402334216,1205879.4390149328,45221.59862100159,21.110076212620534
649,0.7333104788556386,0.037533686575920794,15,0.46241015029682847,6,700,9,1.553598081620898,2.8061563230120004,4.956501276434933,0.6060189149637133,1,734100.1641956684,47140.791140589296,1478073.6665248205,242535.8673265836,606842.2882828304,8461.622680909437,1219716.8657443416,41014.31794693497,20.970502282057033
35,0.5367196263253767,0.007425378448622326,18,0.42917568616539353,8,2000,16,0.5257416527476253,3.171775480513688,4.227651908203118,0.6385217284357603,1,734955.7167413521,50744.74288123282,1494386.0598598577,245832.01216374288,606417.2074489066,10909.765616588264,1244621.0258640044,51353.836462925574,21.1963822453497
766,0.8610135530554301,0.04399157414256681,17,0.25946555874188576,10,500,8,0.6552694205091965,0.8759501390267765,1.4046552460701647,0.504533037281795,1,735118.0987872051,46825.35031595523,1461398.7586468465,230347.79056375838,605880.1720373416,11084.300539910231,1180736.363951272,38240.404087508105,21.330608380083802
524,0.6779409731310163,0.02598527482111631,6,0.4594380899941828,7,500,16,1.643261880772467,3.3413235142281024,2.3673961676690327,0.673477732528152,1,736513.7083223613,53744.6266269907,1478809.4576784226,249131.50362735044,614907.4163811017,8988.527856353809,1250184.2619481545,45499.57049949554,19.776357985230675
282,0.5443910098340592,0.03281793482846943,7,0.19120849543371654,16,500,17,1.1247566478558184,3.3776296038574816,4.401392004479582,0.5847976218794633,1,736813.7263121422,48349.920745588395,1512191.8390180669,249068.71420106257,605971.6607174526,9202.431549353978,1255458.1701129847,43653.21739083297,21.592109677171443
852,0.8367234836115276,0.040663546738701685,17,0.23266693638817515,7,700,9,0.5160084317732512,3.21795115124827,4.286597335520289,0.5237920652433559,1,737129.0435502178,47672.63578763936,1481081.983281649,231761.70793740207,606748.521663822,10395.702055716472,1226968.9092430572,49748.858852740064,21.488395477069666
592,0.7585239734629525,0.03342508031553529,7,0.27420362896168016,16,500,13,1.6276918810508845,2.559279912261798,1.8506571460453713,0.5388072872948357,1,737233.557832067,47825.61238139833,1490058.9584077033,236989.3546691908,604293.948964624,10162.281381281062,1221312.786683725,40695.920224230416,21.99916267492288
110,0.7242708776014056,0.025609908540672063,7,0.3511815001802885,12,700,11,1.1067281745227762,2.50349715801713,4.215907917603591,0.7153605961523151,1,737574.7162482827,49417.77823149985,1480398.1349518506,242399.8484623439,607205.5935421826,7830.697587882937,1216580.2241075845,37957.739518427334,21.470342844765543
297,0.5876469917879754,0.024571283530733037,6,0.30084485833560515,11,700,14,0.5212850740936508,3.4028706943547937,3.9284904273718233,0.6420164225807833,1,737850.4944994554,52926.70383238199,1494078.647883227,247652.73692798155,608905.7891992148,9923.59275101741,1241861.9851521582,45306.357245899606,21.176462366997463
860,0.5332155031240746,0.011979437829308093,18,0.06559647393622127,8,1000,14,1.9823931727147803,1.8609802376594076,1.1896625445603397,0.8204686013181299,1,737863.8039700424,47420.846877934324,1469506.532732915,240010.43969565918,611045.877945184,8924.849681242615,1209877.8689051322,46367.48808675857,20.754239673675535
274,0.8915924460699236,0.0313641755140388,9,0.21389949975483524,13,500,11,1.2546259261697545,2.0727240971387473,3.3434591538140768,0.749913545115761,1,738246.0209341806,48175.204021040765,1482287.6349949506,232683.50121266695,612868.1384034954,6302.865335133381,1219757.0600932115,41142.428041479296,20.457562512107597
562,0.6870882463884603,0.0314771503134357,10,0.2339592330402304,7,1500,6,0.5157698368124802,3.166614630321194,4.573217975152491,0.6731359684228689,1,739013.3198600833,52208.88034560668,1485652.3683267827,242239.08903396656,611664.33003002,8054.167500523665,1225788.679304995,40887.53186261165,20.820077872419528
299,0.7666401916186477,0.010646887959002597,12,0.3841537437446206,17,1500,13,1.7531117462631889,3.245473003011962,2.5079421677051204,0.7207961208482885,1,739016.4698048469,50256.28702845085,1490169.2242281889,243803.55557355878,610294.1397112494,8757.077924085372,1234303.2440704466,43250.85300481354,21.09185091544552
392,0.5937702400046059,0.019218936039121986,5,0.1727807297641876,6,1000,11,0.8982446111436084,2.640122639289813,3.7139998731705512,0.6270198801030353,1,739047.3051331409,48642.00436781236,1483073.7565167886,246391.86341592795,613407.0861771763,8297.41517609116,1230339.7435492612,42333.265821587105,20.48235532115692
473,0.7274209022418449,0.005781322377586466,16,0.34097346221484853,16,2000,18,0.5166178288914645,3.055607086587368,3.287157263743922,0.6736208704323827,1,739181.403012583,54051.77636640146,1497410.6059758712,252299.37196711253,606364.709097238,8075.825654783151,1243441.9498813923,40591.14516228817,21.903763844219082
710,0.6603528540511642,0.016977486606913516,17,0.2763073700056771,8,700,15,1.7045557411512076,1.9534150315048717,2.1341920436385906,0.6135512726362853,1,739182.9310460944,51305.52041753309,1478541.0210528097,249124.72357505403,610631.2483837036,7626.272898491068,1229074.1803001899,40579.80086522666,21.05226075518698
635,0.6094168116007748,0.02178392609803042,7,0.48057971956484385,19,1000,11,0.8866677323059869,2.954772461086545,1.0574918071111106,0.5198050518809174,1,739416.5343415934,50457.7487869133,1501391.8598640338,242263.5665624766,612968.8678957168,8267.21385083716,1240554.332923511,45356.21767164054,20.628725709996232
600,0.835359855236876,0.03663417369767393,17,0.34086311040539835,11,700,8,0.9256969145623237,2.9285210665650627,2.223254045134656,0.803695591862798,1,740043.1015821897,50374.747908125806,1489094.9034925445,235669.822022381,613657.4042224333,9844.937161023146,1222957.7214895375,47314.769586409355,20.595481532549908
