,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,mae_mean,mae_std,rmse_mean,rmse_std,train_mae_mean,train_mae_std,train_rmse_mean,train_rmse_std,overfit_gap_%
703,0.6533377869265481,0.12127213829148537,0.0975080352164758,9,5,500,2.3715433243421513,0.6672080208770714,560200.5749512643,33154.58973283507,1211835.0785292764,220706.38790426782,354682.1143766931,6966.479309021281,741312.9285623248,25722.07041645992,57.94441057050275
601,0.9966131103309546,0.10415769500425898,0.11663180120921851,12,11,600,2.0919476668916674,0.7431244997342372,560210.8396842505,44050.26378820859,1264910.0023002638,220301.56092942427,331468.7379022617,7227.117515005401,721309.5564806846,30064.795738796776,69.00865017606476
88,0.6611436556737328,0.12297886419225407,0.0582044119778667,13,9,600,2.6225569478512734,0.7641587307958646,560833.8952815268,36116.15193218453,1232309.6501243634,231933.2723961574,358641.1490067911,7083.576575021421,811606.3387649495,32588.916764607606,56.37745329410235
543,0.646912059120178,0.08453088921985813,0.11554150192310575,8,19,900,3.840027176566048,0.7737445992564871,561966.9623490014,39080.05209210938,1250534.3323544017,213986.98674657955,343184.0745307765,7646.048350014695,727171.4513009309,20717.691078061398,63.75088591082181
87,0.8430220889174291,0.12217657773232726,0.15947430935468207,11,5,300,1.1861339586799724,0.6407129890481614,562775.6286937583,35534.18761760459,1250685.952458374,195810.03162967894,337154.4541061784,5190.48598860682,695955.4042226181,20459.51771764529,66.91923296274356
893,0.7690810278108691,0.10043859007011413,0.10171064074314656,11,6,1000,3.8974150844226423,0.9068682873796243,563245.6291879083,43503.02366899529,1281562.1924118155,222382.87849511957,336637.66294339753,6266.701012356235,757410.0572385035,17559.531293372853,67.31509607783035
107,0.9355592345783736,0.06233134060163342,0.2862525647852117,11,19,900,1.8965284919277443,0.8976998607373154,563625.5878773313,28904.50650819732,1255585.0532487468,187606.67821614823,305308.82592453144,7557.972670747631,638512.9494479923,23194.243229509404,84.60835063335266
964,0.8676214061267791,0.06314173629228448,0.29373294917390413,6,2,300,3.5997976968473977,0.9015254851913476,563779.8883994066,33886.46490180644,1237152.957765729,202799.47653793523,325496.8920289281,8373.291933685045,636680.7822663346,24468.792816315457,73.20592061115639
119,0.6106128815495279,0.09071771754489866,0.18491246829090766,7,2,300,4.087217808692205,0.7367269406791503,564318.8746462163,36032.708663228244,1240638.9832161535,219885.7423252118,342044.6922807616,7086.780995539338,690366.8817274839,18231.509184821705,64.9839589333562
400,0.8660584776953621,0.07866314000091412,0.045662317353121595,6,12,900,4.735453335542595,0.7985035011529447,564993.5375548161,36981.4393942335,1246984.3550717798,222420.71887244142,357506.7736947595,6282.665565709668,738234.6124239631,22257.565813483863,58.03715597210179
638,0.6215322099633837,0.09493766454795999,0.021687353904539266,13,18,1000,1.706222248788603,0.7776733627513466,565271.4267692857,37028.448203944274,1267243.9986520526,226670.72986202003,356520.17304409016,9575.072315950956,816369.2262952243,35293.44916852516,58.55243812511548
855,0.8034823936865066,0.12156226521133434,0.23342521948897668,13,1,1000,2.3035608567413774,0.7145119448447763,565332.7636740489,33084.77253963173,1279632.6358046543,184733.478817334,322876.12513813557,4863.737151794497,672646.0535264602,9316.69139236012,75.09277387177002
801,0.6848324949909511,0.11949884010577566,0.09438536906591022,14,11,500,0.5181836324039779,0.8809621463464807,565359.1928210243,35191.87227104599,1275744.7237250032,215077.39732176563,343935.8951443204,8135.262847763766,783094.9593156307,35744.010344731076,64.37923485241097
711,0.9893043532121967,0.10070315460667612,0.012863005920167994,10,4,600,4.699621864428544,0.7372106850360097,565501.1905610167,42435.50252561806,1263500.3665213801,226433.6189633083,351257.0330257893,5890.447452949682,794132.0683250595,21403.06553142455,60.99355668118325
709,0.95109976194505,0.10199730180469369,0.2579393828476549,10,15,800,1.5569096994629217,0.7606787571039106,565583.711725144,30751.17343967922,1248361.348455897,151954.6605294796,334384.05449650355,4063.875066070094,679249.2377685312,19401.062478648277,69.14195043683158
416,0.9531975299319092,0.10131631706767158,0.18627576133282056,7,13,800,3.1374328589213967,0.7542454051462593,566722.4555061541,28291.811944622797,1222029.1925796843,208083.22527143662,344440.14548058034,3156.7858069845006,695032.9045800958,13555.672863747901,64.53437932312862
882,0.9869312445413879,0.13429946645729873,0.1584477854801639,14,1,300,2.513917209233403,0.6577745936620311,566748.1392397174,34281.36446447586,1245142.5036273615,200593.756263087,339339.99481284013,8671.06679627983,716969.4906964692,25517.663918261394,67.01483700802852
42,0.6625748170684344,0.12512144908229766,0.17476799941183616,14,8,900,1.3996694847297142,0.9819461122652776,567237.2219301071,23188.31032861566,1243299.3890711903,199991.32223773983,345141.37308172655,8176.216189950186,763899.4716317462,24360.218386847228,64.34923952040666
99,0.8496951983655968,0.058449020354182035,0.29194963708404253,12,19,500,0.6963603633169363,0.9176100757081184,567674.2285475808,22591.753968374127,1312098.9311627627,195096.72934624492,306143.8223431972,6906.09037010191,653597.7083993349,23733.16771933904,85.42730152209295
989,0.8646364263837061,0.1181682951343756,0.03935710081493501,14,13,600,2.5924648747112022,0.7409235536836714,568118.3680140695,34729.34601597541,1273474.1798646387,216514.74376439373,359903.07486617554,6278.036919986851,820292.5975406037,26366.128084681386,57.85315761064715
148,0.9509843450521521,0.13280002129435303,0.04885447638484125,14,3,300,4.260967666735039,0.614168947367418,568135.9533665276,34946.82084280513,1258598.9395927258,218284.95265790922,363188.790487627,7701.168283357584,824089.1750433908,33382.06426250507,56.42992521981007
737,0.6731458107019489,0.11620202310720656,0.200689599592012,7,13,800,1.12919816111696,0.6704099020164535,568258.0872478458,31195.60338171618,1226442.2072394013,177021.31088943168,357982.63639208704,7811.367471318734,714410.0664355033,20130.140140343046,58.73900839856678
585,0.679764639103414,0.1322359083335954,0.16106409445356584,13,2,800,4.676890806535586,0.7864465170633956,568310.2946961969,39190.20306697398,1298099.5647280484,237087.46846027175,357786.619146795,6788.914946733202,803980.0954859119,18673.609885466463,58.840567054025826
732,0.8958324708886971,0.10548494530997521,0.2624866022628322,11,18,900,2.3016452532138256,0.6870351759726578,568748.6613874219,29655.051738346316,1267557.2726618238,165807.82612225023,334098.9399527859,2015.0996536886928,690863.2245703699,11335.64000557393,70.23360249745065
524,0.9297886070418196,0.07321812830140806,0.25987891467226837,11,14,800,1.895202426915175,0.966024293006889,568769.4210335665,37359.078884132614,1244619.621218603,174118.86253009993,332824.6290451914,5431.256171671168,717836.1732304124,37770.380309561835,70.89162621926582
971,0.9546461955957422,0.13151808876946514,0.0773678407806689,13,6,500,3.6715499449155375,0.8543758306965734,569426.6012430156,39958.78088914543,1275829.9943157514,230966.59041067032,353118.9009214594,8809.76949706302,810180.8422083196,21106.734631833773,61.25633596986848
123,0.7610200174387922,0.10901155374704324,0.20351625033079884,9,13,500,1.3615366325968448,0.6073562706189867,569788.1142818021,40171.518452644676,1237073.6459517914,210649.17151842627,339431.79049354175,4663.958267752643,684350.2184441967,17740.767641012575,67.86527668882071
628,0.7216967455308783,0.06962342229705476,0.1936025589878366,11,14,500,0.23598350848689498,0.9845666478568198,570101.9285379113,38369.463008166924,1317788.324427121,209572.63985628364,327764.5585429422,9582.425806987701,733188.3589809434,37203.78027366211,73.93641675972087
900,0.9230809476176228,0.12317412362115093,0.028976022669603876,12,13,900,1.2660058168498833,0.8221183301312726,570108.2931588214,32773.42854694668,1267882.878706187,197293.65125631526,358159.2115609577,6297.272989154093,805327.306337436,29815.711813371614,59.177336434858255
620,0.7944694616419532,0.054506807820464354,0.08456194627822779,9,19,500,2.729617666545,0.970482080753738,570566.8465717714,36092.67674571666,1260110.9999431088,236427.52935442288,352577.59337835404,8031.08139830627,779021.375627587,30352.288014245718,61.82731327441198
195,0.8706053543108986,0.10783757619885859,0.20766564106979715,10,16,900,2.8859261835587406,0.7394294668967882,571087.8342438812,34685.47644382485,1253597.5194920418,211531.33632660573,345334.9760501202,3219.6660959388505,714700.6454766777,22118.314538368613,65.37213831505915
998,0.8758554078635624,0.1506958978831796,0.19779517417538608,12,5,600,1.0840713796455415,0.867844502615007,571088.2729763312,40553.52001102724,1273819.755454331,208373.39564661446,348072.10193255293,5320.77050566762,739966.0192565857,20871.715394310842,64.07183161349508
28,0.9977829850443283,0.08796262633867269,0.015422609084656261,10,16,800,1.8323439229142995,0.8976682092226249,572014.6433165637,34649.63005889554,1277596.1956851524,212750.4135974897,357179.21515652264,7138.54935407712,795285.9962343993,31171.350550352356,60.147796692452026
193,0.6624655379168696,0.11728064666741433,0.2990040498461197,7,1,500,1.8714838356989634,0.6070063963448249,572191.9287878586,24851.842285262777,1241327.8058129698,191052.69895302656,338201.48637398606,8181.384425699296,633758.5943340315,26898.93343313163,69.18669841537121
421,0.6857625931972658,0.1354031640184863,0.08426793108396591,13,11,900,2.1238576521252646,0.686137752553021,573030.1721919777,35366.52082434366,1282166.8026374925,218756.5070467847,363078.3700563119,6441.718770823256,801476.9139569681,21851.85760552616,57.82547776203337
699,0.975272469009889,0.13778338815458924,0.10965175661851975,13,9,900,4.647017419245769,0.6819209636224838,573359.65600028,37186.83139338963,1268158.2488171507,207363.38575849315,363518.2043152788,6032.197752773342,796850.105506634,20489.323168122773,57.725156317895454
734,0.7158911934952858,0.11937588554301204,0.07406285634710241,10,10,300,1.0872646610861798,0.7466715518811926,574370.9812528995,35907.46230216278,1267429.7211068366,214568.25254695123,364004.1330923155,9701.168732736782,790733.4705761524,28850.840793758736,57.79243394119171
74,0.6851856646035643,0.06818573779338488,0.014363399700364578,11,18,500,3.183221608111413,0.8219262434168902,575008.5903984515,39326.58206000415,1276627.1333806484,233962.9649250952,371872.4002422108,9515.787304274329,857098.0435163218,41824.33195813893,54.62523973920423
126,0.8660146698185022,0.0876856393117248,0.28432358377748795,10,14,500,0.831416843780397,0.8952134465705481,575500.7382104337,38738.36606329796,1280005.7581791668,190530.85694880938,340998.0562086942,6800.002277964466,716457.7020828042,28979.52602623618,68.7695069611252
788,0.8574879225299783,0.13857217593667992,0.14490309315511601,13,2,300,4.795421211412017,0.676938545261566,575682.2336060447,29222.11474317781,1284723.1863687176,187687.21432607132,361930.1493332658,8861.113516782098,799501.7529072608,40505.05704039408,59.058932964425594
211,0.9451188310172914,0.10836990004538782,0.038714366656048514,10,15,600,3.035470180443904,0.818678965085628,575755.6534149398,34347.87705422222,1274850.930154572,214071.6632328537,368245.5329356123,6988.31617612893,814273.4538132453,28890.72941725615,56.35102178296092
651,0.6882035148546592,0.09298075377870885,0.29524559797492944,12,15,800,4.84807969452169,0.8938834281060102,575912.2382006322,37534.12586881912,1279372.1163170184,229944.74572468025,351139.83846574876,7232.519610160172,776880.829065953,34603.38005349412,64.01221824245053
590,0.997832795614104,0.10092091768187905,0.08743117874814052,10,7,1000,4.1116955572842375,0.9611055151858034,576008.5849682656,40233.077912696084,1280135.1200587125,215645.5826971058,349175.73159113614,5849.0370906859225,773627.6290319331,22279.624634408814,64.96237649263013
269,0.71287482987728,0.13085284186795298,0.08409363972159994,13,10,1000,2.144434394305193,0.9379157745144086,576338.4245834152,32959.10041400834,1290420.398626978,215169.1287170489,361590.46964470495,7997.429572926871,816790.8865484999,31512.3236898181,59.38982715714807
676,0.6785947867824844,0.10587293102620976,0.02244919765297191,10,11,1000,4.289674569986644,0.8667709789834723,576681.2645839425,36493.190884821604,1278035.8628555166,226598.8693933962,370916.7069771395,7296.430550573323,828549.9706926201,27280.3549224609,55.47459948184128
454,0.7298047200701369,0.13475593114613632,0.06727797552149305,9,7,1000,0.3157014646369566,0.9107161933628909,576904.5098913265,36818.91503171097,1254676.9563665213,206844.75292353384,367285.41815331596,5257.506844459842,750171.0717809611,21238.097551136354,57.07253307031897
819,0.7220398747278106,0.08442964468351766,0.14820183749649796,6,16,600,2.720543119697343,0.8206849488079868,577314.8755801498,38921.85885401893,1263543.965798698,199191.1092324447,361578.45608189184,4601.730342836989,736208.1100202799,25385.156794076567,59.66517525297388
306,0.8810535092342064,0.11871673418740314,0.1637091332637372,9,12,900,4.853831032373915,0.7050702570394607,578036.8453857845,37282.10723724384,1278000.3369281248,213419.79344781296,358853.91688077356,7729.787271495063,748092.7030172606,20800.167100953513,61.078594434802504
645,0.7192264804680016,0.16020064307010745,0.059286052981722785,13,3,600,1.6314107578447323,0.6083032128495857,578338.3558553635,35884.85443045515,1271308.6605470465,222566.25460639296,372631.68358062295,5675.309990217855,797470.9827785739,22051.902826426387,55.203752482371435
144,0.9964674504547906,0.1158358506917217,0.2928195322405377,11,19,900,0.6016938101749797,0.6187781428591251,578727.4193570685,36562.13835383887,1245417.2966285446,152886.42731926838,335598.37901324965,4532.19518853711,668246.3848466158,24362.880492615768,72.44642869214215
266,0.9762716980461362,0.12964837943288687,0.13889704382168053,8,5,900,2.308664068061911,0.7923624003012278,578788.9644569384,40112.77035117045,1267953.2233666214,214635.06063272068,363273.57697197684,8288.791158625776,738317.181717857,22094.516995760976,59.32591885194738
391,0.8156378210944035,0.14123621318500185,0.13756845563130818,10,9,300,2.9521554491134667,0.624532382257313,579545.6202762731,40189.547650197776,1266923.2203174313,225760.19615963192,379726.9896865228,4819.917408986531,806314.933607517,18317.208259407496,52.621656088946224
691,0.8185628296848528,0.1248720896146776,0.11298264671933447,13,12,500,0.08014078227561561,0.9854740754748197,580060.1922427654,36964.734799934566,1326702.496179774,221280.10584171666,353968.4568080985,7112.942117939479,801809.7650998984,40016.92924265191,63.87341331864525
945,0.9283360946819403,0.1181713716641048,0.20840504196309864,6,5,600,1.7532134572857343,0.750724251109685,580536.1547458342,35361.619585460154,1252544.0268664607,209319.73452405597,362901.4617927467,7005.772518128532,702975.2759940786,17986.092080563125,59.97074023288968
168,0.8606077867209059,0.16296273197603744,0.18707918166568674,13,11,900,0.7479032133378288,0.785839438654324,580771.6644749355,33295.271499995644,1289935.6406496179,206580.07614400002,375091.35650005686,2778.8063389085833,815548.5573824197,15530.581022590546,54.83472343752807
72,0.842469853780352,0.11432140275173136,0.21151020532175702,7,8,500,2.4908259332294644,0.7904842787156057,580788.8689684344,38943.2771370132,1287988.80485836,183438.42151894871,368480.41920016083,5817.307206889046,749054.5075170418,23246.93143574221,57.617294897004086
731,0.9933363073656907,0.1208006382178815,0.21438463315973014,8,7,500,0.3204735551808774,0.8384570598199588,581083.6037742089,33592.13362316807,1257459.8188683048,187753.33548974065,362044.4052621761,7716.047959313785,699610.4124845444,29267.218714879393,60.50064448680392
690,0.7060834147987316,0.08487960069641326,0.038692208807114783,7,8,500,4.564004002039309,0.8441452031272628,581268.1462816428,38581.28553345527,1281497.4698410083,237958.98396907983,378068.25784522167,9519.276723648112,792979.139012954,19899.084347952245,53.74687882938052
435,0.8059733399653037,0.08068140052769185,0.03506630125320692,6,11,500,4.408312411663563,0.6485981564351061,581270.6019065971,34134.91504177991,1266363.780624236,213042.49556185375,385054.4056453363,8941.830255517552,808608.8370500925,23713.325341072752,50.958044729396114
588,0.8969174152681051,0.1220808043580765,0.18940273519862488,11,13,900,2.416471424831626,0.7531136401612162,581985.31101676,33165.51180445409,1251227.1802788842,213069.7641419438,353528.81997995626,6555.034750414949,749634.6996752762,17831.86794873278,64.62174457226891
141,0.8950329206355565,0.11938857288415117,0.0431422339394184,13,18,800,3.57776657617121,0.8356434137883579,582316.4238974373,36117.18341876197,1285300.3843053137,218781.24490316166,379974.8406247728,9151.962267921102,859042.2250048788,39841.13555828472,53.2513107815151
456,0.6124596371173564,0.1297882246375246,0.020102921162339207,10,3,900,3.150199392399911,0.9432481577004415,582895.9605971937,35188.90762750126,1290640.3939513394,222958.17981532382,370286.77392923285,7153.631087101002,811301.8517709124,24079.791281034744,57.41744011321168
39,0.9311476015150355,0.13577145790987094,0.29957554911723094,12,4,1000,0.2584086058430385,0.8125418526272592,583537.6376139326,45943.66126051307,1318718.8379394219,226090.93632824023,321553.10661539197,6167.619342609922,642853.5977543944,19097.482254967712,81.47473173440648
179,0.6122610008823224,0.12884144425560684,0.1487868870217949,10,5,800,3.676751493328763,0.9070895552267121,583902.2624175862,31711.83502961314,1278411.4740240006,216536.67172319698,375543.6028437716,6710.732042598916,813973.1239832791,23895.34598843631,55.4818822624155
394,0.7690516788054437,0.15146545282021462,0.10758854020690933,14,16,600,1.3571928881710011,0.6501425903169542,584808.8311565421,36315.58730177065,1269616.3030784575,211183.036098076,387452.5906579508,5811.319264975411,837741.4351699349,33280.644541085436,50.93687466728554
542,0.8140609334721401,0.04101184260573543,0.020481773921796533,7,13,500,2.222641265250798,0.8018476098430782,584819.9894823426,35880.58487870511,1269538.6126644218,219632.9720023743,387637.25224947155,11915.10071133167,813968.9271004929,29579.58396413775,50.86785031330534
647,0.9438581381410426,0.08440500289228209,0.26618286464255586,13,16,800,3.847212897107784,0.9739182069971133,585165.8046185228,44927.02529030792,1280275.151591912,212621.98804629978,351229.835352501,8553.80274970879,783005.4028940367,31696.68391222389,66.60481135699624
792,0.766251112811662,0.1291502145637961,0.27010348207318013,6,11,300,2.439500976396509,0.6817025871745586,585946.6437935242,32535.23802486715,1232546.7706732585,189113.0981458157,384711.0834686315,6405.697808758506,763678.7735125158,29128.970424038234,52.30823050651752
243,0.7413005634008256,0.1482677906438276,0.11491096892375485,8,7,600,0.9259778393373397,0.6696437341336338,586084.3028085646,35757.255102660994,1289210.3784651912,223882.93480720327,378559.36510672694,3834.9638163071613,761727.6350080454,6811.314647045214,54.819654941921826
903,0.7134192043638591,0.1419390907953566,0.15468739719886304,8,1,900,4.044292695167827,0.7178805479542112,586159.585228518,32864.12808407727,1258865.2820080188,208947.41604736063,381045.10713223787,5321.424335856085,781263.7139538598,19666.694160893323,53.82944807767791
18,0.9849789179768444,0.12589114791268208,0.15917455176771564,6,5,300,4.98870242524471,0.706712405710114,586310.6226275198,40519.42565272888,1270510.333186747,203732.02607041714,391659.77396700915,9816.636540169167,802517.1189997678,34536.78947185669,49.69896364105717
5,0.6923575302488596,0.12051273301300586,0.21497905564763747,13,15,600,4.546602010393911,0.7035119926400067,586477.9985184493,34996.3892676113,1297356.4958396626,212880.79183612028,364448.3774015245,9681.573631157853,788599.5947316125,33732.832801039665,60.92210444177874
50,0.8726454675891159,0.17031228473212,0.08820835847077092,12,4,500,3.483685826820753,0.8515771387119535,586525.8340137458,44811.270937811605,1285362.1325505632,228413.9974979752,382805.3110453806,7362.565607360242,858212.7528218072,27670.75761862282,53.21778906672865
540,0.7379270430984679,0.1686554770756138,0.10357357166101155,14,7,600,2.0565198603311563,0.6962126340720595,587707.0850362839,38933.88746704431,1294788.7146160465,221873.58581597416,381212.06334867596,9596.210211934114,840260.1544732952,36205.04190327976,54.16801868065153
745,0.9294985551803202,0.0426341708058387,0.26985511266070883,8,10,500,2.160052794651813,0.9996197992414579,589134.5180221817,44133.22371641462,1323304.8158603243,220432.8451713234,345687.5456432863,10852.016275642703,698700.4430905649,35823.14513308454,70.42399283603564
865,0.8992422671549957,0.10413883757677289,0.07156602618822154,12,17,300,1.555035018354437,0.95436884577737,589292.8397592895,34186.06888792744,1313781.6316916042,207791.46089390403,365726.434278865,7496.016818883907,826909.3801119239,30397.630043346424,61.129408357164586
997,0.9903483451134146,0.1431295176915916,0.13714245555207227,10,11,600,0.6428978925583456,0.6073523959100968,589413.2702160983,43393.75188262028,1313780.1355896215,188869.2840367903,359974.8122175968,7934.171755898308,750307.17463796,21768.725102602533,63.73736445199145
892,0.9056382346315517,0.12390622145345342,0.020902224494872737,11,18,1000,3.313928663718318,0.8360683094598976,589904.7987515412,37312.51953567175,1294204.3131643706,227792.28022508297,389542.73174874805,8697.7817080676,874160.426131602,38393.920141911076,51.43519585215237
401,0.7522070839479578,0.0815176684657955,0.2458616956783174,9,18,300,0.1259670697961468,0.9355989310872043,589971.8337556261,38516.698223581865,1323387.5276497297,213469.14370444522,368367.87248103984,10420.182711848163,767799.8402159743,41659.563881353395,60.15833025340513
606,0.9632060357499896,0.12128913303691258,0.03739264076340106,7,8,600,0.8720463355574976,0.7886597963002382,590079.3880925907,31379.41976809578,1267757.0809316647,201479.85580109784,386372.7947498671,7586.6687696517465,771540.2173308296,18426.703813634926,52.72280970884626
575,0.6722072913569694,0.13123529256063227,0.167577525634475,7,6,600,1.690422046831307,0.6507296090201675,590112.7159970234,29502.0370464129,1292668.213442972,199546.2475804322,370505.17931634537,6718.840183572241,728458.3744469977,14110.846914501697,59.27246066732372
11,0.7243929286862649,0.16259166101337352,0.22888185350141924,13,3,300,1.914634373768949,0.9886848381556415,590589.8381292957,41736.81681411272,1311704.2158669725,216256.8099950964,364148.57695836574,8055.143555276392,802095.8437181839,36370.44534363037,62.18375561490104
414,0.9860061477817887,0.12544652284555124,0.21280788641576426,6,16,1000,1.564536971068241,0.7084385015056263,590727.9457785769,23801.371966845047,1287163.7595748627,159453.44601719917,366916.82862735086,9320.480426960221,730245.5663414007,20459.446810724537,60.99777924836851
924,0.8057809737606157,0.1654959738017015,0.26123526845042017,12,4,900,2.9950552210678376,0.62869413749897,591350.9213318892,41873.08791913094,1284774.9611806232,216571.13896975922,371177.3614400808,8539.737466207082,770152.4874948511,22142.677379728146,59.31761544874041
927,0.8860547107244703,0.15747603095937973,0.10191963950858735,14,13,600,2.137537787963248,0.8931353349089661,591575.2053586825,35385.91895706114,1306036.6524093426,222312.10231545527,389617.960004235,8313.348674650271,878448.1155379463,36851.55029046881,51.834685791243395
841,0.8216397121583304,0.08724924319897759,0.12361100667434778,9,19,800,3.2536219216690014,0.9467285942753957,592376.4997729439,38027.5256910416,1322444.9046201608,213500.50974160145,385764.36566859327,6628.060532329009,830807.140274286,24860.814796895014,53.55915488623677
694,0.7086201820709943,0.15810756128166503,0.2634912560920304,13,7,800,3.38199184455003,0.7203865278526487,592749.6912730879,34221.86056582637,1318783.0321214325,201466.50322957576,375500.20748332626,5076.310866087475,797200.7119530522,16162.491216398521,57.85602230310576
487,0.9575940820187843,0.16874016283744908,0.22883913094949912,10,9,1000,2.600370305555752,0.8087812013914255,593244.3297411794,35485.9679249878,1287463.3270520575,229444.07884575543,388790.1742857136,7011.883312679782,820684.511114761,27059.7687630316,52.58727431347501
581,0.9883760998418474,0.08857676161131278,0.22661981926113559,13,19,900,2.1132801689447915,0.9982551334379233,593340.9294175253,37184.440271330335,1358148.7216403023,204581.08685926825,367112.65250595415,13415.233252208112,834490.7029237648,54115.49028179525,61.623666568643266
531,0.6652076455259545,0.11690641654653205,0.017112326093355515,10,13,300,1.1573760688264905,0.9473638095787736,593414.393450296,36269.27666363994,1303080.8212765325,212028.5661417991,394953.21978036925,8615.922649744934,870689.0424284656,38431.84470144353,50.249286176294405
954,0.8535187903970916,0.22502596527694607,0.11134511299646921,13,2,500,0.774213408101137,0.6731691703848338,594998.2526882922,31772.3192197035,1275829.1400730875,183139.28245556506,396651.35087180755,8242.489892499838,807403.6939313852,30418.04160263039,50.00535139500577
538,0.6834353470964203,0.14819600343764172,0.283240801290944,9,6,800,2.0385788533261264,0.6502262314549005,595986.5853294723,34488.150048747506,1311585.783795977,189357.1517973687,369550.1933487607,5610.556610565004,737752.2802319245,16981.47980042619,61.2735146824869
79,0.8407741582163841,0.1119245329531603,0.2565371910533347,7,10,900,0.15902340742582566,0.8194861236829635,596391.936045552,29655.42585414539,1314891.0913692417,165243.6996555871,358013.9144723419,8006.050730467996,691918.9567810835,19372.375533010076,66.5834516305164
175,0.9206912332279167,0.16972509627140303,0.25444753412395366,12,11,800,2.7650072629597924,0.838990345052772,596810.9680255678,46998.01938855433,1288370.476081912,246344.07239460366,398137.27439815656,6912.930061855715,873698.6029917654,24135.7929947936,49.9008021611983
995,0.7193350974349995,0.13151291787139202,0.05908252625311366,9,13,600,3.4171724352695856,0.8735506964653226,596959.3041601415,37699.22801070835,1299473.2745263444,224879.85046095782,400743.5236217839,7283.197184747872,872084.0699827422,36346.8065569295,48.962932392525275
875,0.6654702654918911,0.13847730906230493,0.02973946533857169,12,14,300,1.9433737533547524,0.7774805788118672,596991.5557571211,37010.806744357666,1295717.6659586446,232970.2740316341,404908.2181598108,9503.518783860247,906257.1229682763,39633.49156354239,47.43873524480997
769,0.9514986094707719,0.09833361619515363,0.29418999982602007,7,9,800,2.728343324843174,0.8735900519660564,597100.8384225282,35054.91543299411,1265933.1944630984,206894.66758860412,359514.00214329467,5054.011201069584,710345.9138670024,15745.679723988842,66.08555852145544
736,0.7434645452105837,0.13389623726131689,0.13966931785135248,9,14,1000,0.0629820063589348,0.8577940246082376,597227.5800997827,47708.135558417955,1294579.351097116,234030.1247320205,384308.1496129008,5038.693468176428,811632.8461188992,15946.56323684425,55.40330869937253
219,0.9024653315580984,0.17378576211949104,0.2094735173461654,9,3,1000,1.1732104092772677,0.7597263663237233,597798.1545093361,33068.88031869564,1271566.2337500243,204889.44582906866,381152.70098003966,4611.763192868746,737532.4437948805,12669.319536491617,56.839543042000315
697,0.7528531635303951,0.15090468483134684,0.02121909712263919,14,12,900,4.5661484313963525,0.7551891017591545,598005.3395858507,36637.405146829486,1321012.0394726133,217243.97703938463,400990.86852679995,7918.047727057284,907506.2210012522,38573.36342544831,49.13190960753349
609,0.844658567755997,0.14787378129751033,0.0867231104644901,8,1,500,0.9058592542501004,0.9162764407600672,598430.654900422,40870.73657254713,1257667.8092531767,221417.48729541487,387959.419935206,5006.197939133607,730855.3541909106,11147.159364445331,54.250837626359804
940,0.8568440940102084,0.1490751781382778,0.047939273621071345,6,13,1000,2.0716350701010384,0.6449544197289042,598456.143619171,33029.47419740107,1282690.8370597032,211603.12884307624,412284.44182501495,7343.775344386545,845840.3053595542,23812.782371482564,45.15613079408234
574,0.7829772223479553,0.19847398646714642,0.1466149406441823,14,10,1000,0.6767771748664203,0.679055688236452,598580.5646990517,28185.305228718855,1313273.738642032,199599.03570365743,402390.2445208779,10176.095511195335,858003.6348780345,28926.434365342597,48.756231755015754
883,0.77682648524723,0.16705232604328163,0.1665492625915568,9,1,800,1.2935253516214336,0.610358428099794,598677.2132152688,34950.65419547646,1306610.0178224142,197505.7933855302,373672.8382780824,3111.978496268344,726592.0658657163,17126.485357661906,60.214270850947194
805,0.8756725641710066,0.1707347033042212,0.07468292957291342,12,12,500,1.0045566984276122,0.922047683501866,599276.6362292779,36962.62347951302,1312939.0272830308,201638.0055029921,393244.4312791078,5534.897153151967,871804.0894198976,41440.35376967808,52.39291101466035
212,0.6927788384463902,0.19545299795275733,0.18834290055585193,14,2,600,2.9852345844784582,0.8703364980349504,599652.603628888,38329.735115253905,1311425.4000927424,222892.03164320101,393077.2919110125,6339.897093965935,866572.3034698281,27467.75068407453,52.55335680002635
283,0.813211546898456,0.078977411417674,0.21876973545064074,7,7,600,1.8155036831700522,0.9588745363858475,600131.6575367077,40398.71268202545,1311495.4273156854,224268.38120179606,370452.8861158912,4893.842594165044,735796.6093106779,17443.907010756502,61.9994552691822
975,0.9871879187079822,0.12759111438711535,0.2675410757794789,9,17,1000,1.7158692860364178,0.8246337443867633,600705.5843687875,32230.625577772877,1306708.2021774135,213140.96665855334,376928.08050268947,7251.941412319676,778182.3569498592,32217.03745213683,59.36875373351265
450,0.6679524024202941,0.09748759995014461,0.27712285516579854,6,16,600,2.165815556575832,0.909721073177838,601134.1432365216,23975.444135783164,1339095.3350945606,196905.3555847482,399851.35701111937,9982.45671995411,801187.7686585918,28604.522998892244,50.33940305467184
534,0.8837755458535899,0.13574600127135567,0.2812729874222695,12,14,800,2.1306061897611537,0.9329454158643979,601511.6300545114,42559.86767353043,1305673.021884889,216660.10693692384,384552.46291183605,6383.623418999246,851378.2823297514,27526.820054082087,56.41861334078002
560,0.8195491206170399,0.1899895394826973,0.19214058426507308,14,8,300,1.5745922229444786,0.6386579337151009,601603.0290134621,34869.92714449263,1306593.5725507832,207593.07925647564,403076.5238602413,9908.8905662361,863945.3372639049,36216.47982408743,49.25280769317539
