,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_lambda,subsample,mae_mean,mae_std,rmse_mean,rmse_std,train_mae_mean,train_mae_std,train_rmse_mean,train_rmse_std,overfit_gap_%
220,0.660966405332167,0.4962417510791876,0.28810029037728857,6,6,1000,0.4456221605800831,0.9021081681987232,118926.73683682935,1874.3566729547622,450541.3379166027,19842.14699144854,90973.82255426573,2165.570282742042,287994.22763537214,10111.058672321571,30.726327088091466
100,0.8480291023714054,0.26673054598816076,0.27816777491528727,9,6,300,1.5586103389777413,0.6993956559257863,118975.83493865567,1586.2541590479186,445879.37799919787,20659.43723886292,85845.58507988222,2000.514011099636,258297.9047996082,7350.502524763893,38.59284065446653
245,0.691136967017244,0.4879954247993962,0.21020511941392853,8,17,800,3.075064840194333,0.9098535122551152,119003.75624721397,669.0272832815778,436220.0387501604,20430.92233839585,88392.9604915938,1353.3881018312923,277937.45546667284,8420.672855146602,34.63035470854183
6,0.8650089137415928,0.15585553804470548,0.16602040635334325,9,18,500,2.248770666848828,0.7580600944007257,119067.90715747263,569.1246133464514,445426.70604895236,19403.1861252603,93823.82648858125,1243.098294386976,312284.64158307615,9506.581085749556,26.905831507483533
193,0.6624655379168696,0.11728064666741433,0.2990040498461197,7,1,500,1.8714838356989634,0.6070063963448249,119216.21527343169,987.240739155955,453272.40856758546,20571.018805173466,88777.68764042888,659.2058278697351,259901.54080375284,6907.511403030183,34.28623615010815
84,0.8949620824375276,0.09114193923797903,0.1791895276056509,6,7,1000,1.6374867608895731,0.6479048527277005,119785.1912289693,552.6034233402335,462387.7359820567,16228.82565569728,100258.30169623981,1577.4688274554176,340789.09130532964,11572.889284988838,19.476581193138088
160,0.6088494206115989,0.16180510957477062,0.15659295712139973,8,11,500,0.005147399228166982,0.6635753133107026,119959.48961641612,560.4364508079758,455172.9508901909,17063.64429492295,98371.93822558236,1333.5189621762247,332251.57645906514,11029.800753142274,21.94482672622562
115,0.9202999085944484,0.4894657178079806,0.2619366578369712,12,8,300,2.758612976296699,0.7015554256173218,120038.92028993629,2022.3698425846794,431422.12285670196,16724.677892729283,67467.83935608227,1367.701361602098,186120.6575481821,7226.805617933952,77.92020825862522
159,0.9486147224609505,0.48674448458869846,0.3006633565857074,9,3,800,3.791315979645113,0.6098347665835205,120045.52587681396,1039.0385796207966,442064.18292435055,18515.141150270643,64481.70739913191,3293.862936542496,166353.95032102245,11681.69446727598,86.16989332145084
224,0.8004611996728039,0.19858938871460552,0.17191978562798285,8,10,1000,3.6071103366436583,0.6565112197102023,120149.68019226957,1112.5397486522083,437765.15369918477,18800.478752927233,88056.94252781801,2310.179071454016,266270.4492239015,11275.156226514748,36.44543717187678
202,0.8134410186907514,0.3039525463967223,0.23946497846263848,11,14,500,3.577454535496372,0.8084936529941338,120581.38156390446,1499.8523735156823,428713.92199309537,18052.873936215416,70527.16935641032,1585.7456817031957,200217.71507715827,6334.441469304393,70.97153148816207
32,0.9533976089065036,0.37385938694870696,0.29592155410718596,6,14,900,2.8614623458541915,0.9921326334864182,120705.22780562732,669.2646849037319,448853.8972263416,16650.41782908849,95215.82829980196,1318.9212508471126,313552.2220748423,8879.567503637387,26.770128413490248
111,0.7658496494908095,0.04267483403932193,0.3090622755537842,6,7,300,1.5496846313430546,0.7589272461830392,120753.14490199774,1727.6857694993728,478799.58661142614,17769.850285817636,105618.73862983681,1865.8648819521372,386045.82792000077,7675.362461372751,14.329281402614225
3,0.7168578594140873,0.18318092164684585,0.14682099526511078,8,12,800,2.9620728443102124,0.6185801650879991,120806.08322432758,488.22358964554434,444668.1369812563,18457.120018226742,95872.7512798691,1285.129168700868,308219.2733408927,10060.195304683477,26.006692841925204
16,0.7708431154505025,0.40900738296124656,0.268219174976903,12,6,600,2.087055015743895,0.6888431241882921,120896.07866895637,587.8863078624959,438867.60639577097,17305.884605936524,45673.391107937285,2155.4378090509094,125422.51502141143,9151.917105416931,164.69696192089097
236,0.7294001579645895,0.41715168297738375,0.19878964180322087,10,18,900,4.797883221605167,0.795141617570545,121113.5123512699,819.6831303416168,426604.74690353806,17652.929096925844,73783.0928926582,1559.6708854409383,211598.7681135838,7416.264912521881,64.1480556087143
75,0.6364008364205321,0.36319851632511413,0.17423389206973347,6,15,800,1.4897972577097525,0.8094409104060045,121117.11217053479,564.2514153908046,471198.87547962304,15796.766756603476,105809.5479411789,1167.8191146545144,382660.41046709527,10371.776237241133,14.467091606766513
164,0.728297096175251,0.3622113363070585,0.2337511036092893,8,17,300,3.5746202010112382,0.8251001145373531,121288.19260183357,1026.9329892728074,462536.3946666329,18007.64831569051,103408.3007732561,1433.1895440368476,363955.56615898426,6442.53100127123,17.290576960337845
47,0.8569677112825262,0.013255655270810907,0.185732674382039,9,12,500,2.8668352083596664,0.651400141293564,121480.9325328339,472.29965345147315,440534.3101723623,19638.4296292221,93049.36496799965,1485.6347579765513,290325.9051475108,10042.77157367647,30.555359055499288
108,0.682231923350255,0.3938949443572462,0.1911164595190417,8,11,1000,1.7317299718298063,0.738781280758491,121566.13036422916,1118.9613990315622,435308.87433342636,19784.9651977053,86331.6200860149,1779.3565066578683,254288.58537845375,8494.751892637116,40.812983983283324
194,0.6976589161689497,0.41543859567085273,0.269382650786511,6,12,600,4.654743477534889,0.8758107004126244,121823.20811551774,543.2630498629422,467830.6415577126,14865.045743693801,104651.04665471212,1361.1531295076406,366770.60265541874,10969.232979248161,16.40897249452633
73,0.9325485960250005,0.1538886198855247,0.2549157205639187,10,17,900,3.1015477567673235,0.8816319072396894,121964.19091280893,1479.8304972533322,429324.86108877347,16283.244191961901,63865.57160109134,2272.4657175700313,177413.5091506285,8301.419094124294,90.97017039885822
182,0.8491866334253931,0.3157801100462603,0.2299339067245843,8,8,800,4.545162603328205,0.6718732435480967,122120.5774376366,1407.2795072258937,439134.9131981569,20312.246553621724,87292.1378474583,2365.716760441114,252701.3733235166,10485.551738998452,39.8987130445132
218,0.6355069576431074,0.4808328679774066,0.20048801367730995,14,16,500,0.4833822482335981,0.780148374503274,122228.26606130616,984.9553099707285,425577.13111954584,16046.156771727225,55558.6499782679,986.3187625232714,159361.5080900999,7104.930274684365,119.99862507299311
27,0.6036788206466518,0.05073577143301605,0.20905053073241675,7,14,500,2.428068767931133,0.7793696571944989,122306.99424650811,87.1295533529903,462739.6396874834,15357.667445679683,104300.83234934467,929.749545145187,360781.9680884673,11668.817621331149,17.263679964560307
69,0.6601667564414112,0.29706535767606757,0.12426725698930645,11,17,900,0.3175591479500067,0.6147287470543965,122355.60541529038,742.0978784681618,427017.3887033719,18460.174593743403,79408.69373791163,1609.837925196091,230957.7746720966,8397.658742660175,54.083387669270856
46,0.6181216039088178,0.1873063073132356,0.19775797471427092,6,5,900,0.8146721354071484,0.6282274989601719,122499.32188446926,1382.6200254164821,462990.1732703839,16869.07866746286,101625.91634070688,1860.622364285021,333395.3149699566,12825.880465521397,20.539451249603545
149,0.7316205461479484,0.46579474415949496,0.23056379635703583,7,15,1000,1.2987689188016311,0.889368045475434,122988.55058521715,992.8228207351204,444997.3049311414,19528.424642611848,93645.49499269918,1562.075634253282,290520.4079604242,7154.815091842242,31.334188147337592
57,0.8198115529294943,0.2207652506866885,0.2763112548274899,7,15,800,3.440150050875195,0.9347855496949495,123004.65036617439,748.2200897747895,443623.8846220553,20353.72701935384,93734.53580719617,1155.2168983562412,291012.77157087997,7991.744727924175,31.226606401704828
163,0.9774463680670396,0.20986365846306115,0.20155778429922566,11,19,300,2.2114938119045515,0.7247807961980521,123180.2537564191,609.4701668480359,440490.91790760943,18263.896967929802,92929.70361245477,1319.2611434700116,293491.76124072354,7127.542761955087,32.5520785798676
206,0.648754437334779,0.09057467476734016,0.21433535618949484,12,13,300,2.836561098144518,0.7026251134805455,123292.85351071293,629.4438034459877,431213.1950907842,19219.372634764994,82449.81723391292,1191.168093954289,242661.0195164742,6924.63156603765,49.53684270873146
5,0.6923575302488596,0.12051273301300586,0.21497905564763747,13,15,600,4.546602010393911,0.7035119926400067,123553.75589415304,1566.0822917571677,426749.4873280301,17561.117173401723,58645.422107559505,1448.956049247051,165370.61420553018,7455.974717166491,110.67928485116441
121,0.7744506116541267,0.14723287977095884,0.294535992088647,11,12,300,4.342339879489564,0.7949724792998054,123554.3073507052,1335.028001540432,430737.5394747124,16765.3249819474,79393.61977336311,1813.4999818332567,224782.61371172033,7760.037673212491,55.62246400076367
191,0.8556479751262,0.43395914726001106,0.14642195669015773,7,12,1000,0.6982562737815645,0.6119894359490712,123562.39720504836,725.6835186142375,455791.8794145479,19096.61684136442,101366.36674072022,1678.4851828654039,328919.3093045963,10908.509490183867,21.896839334394038
79,0.8407741582163841,0.1119245329531603,0.2565371910533347,7,10,900,0.15902340742582566,0.8194861236829635,123817.72361063019,1707.885891190132,447726.7194299607,17798.07270497764,91587.84240285035,2625.634402532043,275402.506587955,10726.324013327456,35.19013043894654
110,0.7449575596466532,0.2902941751390217,0.1996792863758591,7,17,300,4.805351587347276,0.6594650911012452,123878.81539281442,1113.6497558090464,490318.44497044943,13163.397972680043,111817.07503380046,1196.657872778322,422511.99409847654,9330.932743652844,10.787029043075847
126,0.8660146698185022,0.0876856393117248,0.28432358377748795,10,14,500,0.831416843780397,0.8952134465705481,123947.67861375395,1287.1513897198713,435217.669877534,19190.150835126846,74259.12715945684,2320.9783361507652,206661.85441441069,8393.060183696958,66.91238283423495
213,0.7770867867118109,0.22289545728861448,0.22735505541958542,12,14,600,3.016097051066861,0.7348908531021682,124464.8226409444,1293.478029688507,429169.972109281,16935.917070704814,62133.54477873677,1818.5636144419282,169798.5599898941,7866.693980600898,100.31823885821262
129,0.6648055511566339,0.4207648301550217,0.26392235479436715,7,9,500,2.371186543501848,0.7377534928176933,124602.35438621201,775.36666374254,459405.43230968714,16295.78287404164,102068.38126010855,1362.0028636026811,328291.1730937485,10765.55792065504,22.07732977431909
31,0.7123089449763423,0.01215798321572692,0.20364168877215036,6,12,800,2.349722569954715,0.7118241367187035,124634.7695643409,764.3651245761099,469561.87900159624,13502.31803856629,107371.38451759711,1499.4274921635592,368926.30224271026,13243.100214890133,16.07819916293851
171,0.7995552613805424,0.30907786715905955,0.2207394911632312,13,18,800,0.3620813607317075,0.813696882390578,124927.40854196755,1552.1838635433287,432233.4374195935,16506.31620384015,46328.96923797673,1710.103140077764,133717.29171950495,8990.610950293294,169.65289881641098
299,0.8906683968281293,0.15237554769306666,0.25881839945765406,8,15,800,0.5629019520596851,0.8814743909843183,124993.29147883451,1362.4777268563093,440119.20412110933,20132.275215303358,87268.25175629661,2013.859310806303,252872.95425610073,8246.322947964676,43.228824874237205
216,0.8160047658418043,0.4400395437807291,0.20526321071415826,11,12,900,2.2842932244018432,0.6761299451276271,125026.0116091125,1582.246508858422,431329.13220852445,17566.385837957157,62570.07138242407,2337.3732653583183,167093.58846233797,9428.14904349304,99.81759465314003
195,0.8706053543108986,0.10783757619885859,0.20766564106979715,10,16,900,2.8859261835587406,0.7394294668967882,125083.96643531346,978.0898866664678,432861.7621403546,20668.568103965732,73403.76201649262,1891.9617844007628,201929.5710485304,8412.735708777365,70.4053893139825
2,0.996884623716487,0.30874075481385826,0.19349594814648427,14,17,600,3.0592644736118975,0.6557975442608167,125546.40120748931,1260.1729741167505,430364.7386957736,18455.19846010618,57619.61771443433,1254.8906056634944,161692.07951384495,6901.386750766665,117.88829254248694
210,0.8685698678122458,0.4047649878842209,0.2399968405601218,6,18,900,0.8400710387243171,0.8947494979776729,125571.49491771423,1203.3713778466256,463211.30847902346,16265.272529808191,105227.16561069548,1543.5070086429198,352533.9899564401,9639.557915164554,19.333723557931613
103,0.8880146146184298,0.32057381644264865,0.21818453334013002,9,11,600,1.7284799675195972,0.6726390867205703,125706.72493632766,1136.6769879874032,441161.722857407,19465.817598902206,88803.61630218521,2052.158899253707,253839.80874500642,9814.513168921772,41.555862442095574
40,0.8162540486440426,0.3187149507491033,0.22782740011679847,7,10,1000,0.20533758383937895,0.7595283605779178,125772.57756474329,1645.9344191726454,449710.4803999064,19049.06066759447,94196.08018251945,2396.6588874317254,280305.7166062694,9250.426990308652,33.52209276759659
239,0.6408598118630152,0.32934607310372177,0.29284934242397853,7,16,900,1.3968385696735819,0.9721275539351295,126051.72815015951,873.0078961039834,440524.66765779647,20001.97893142381,93354.0090226183,2034.1858678509343,279529.98425439914,7563.339304660324,35.025511458880196
261,0.8413950666385819,0.3382339686131811,0.2514966999042309,8,17,1000,0.7449986807462172,0.8781662593312213,126704.98574667198,1831.5104814490155,437205.85465778847,17766.71337878816,85828.45908019766,2083.7495190212744,244307.66386536427,7910.379187545421,47.6258424123396
107,0.9355592345783736,0.06233134060163342,0.2862525647852117,11,19,900,1.8965284919277443,0.8976998607373154,126970.28421135568,882.1157341663062,435207.55233267107,18115.049386696242,53346.731368235,2145.7598588714395,146586.03759281483,8596.350719745824,138.00949178108297
229,0.8377163002247099,0.4682245869418303,0.27283155777941276,11,11,1000,3.0127658192143247,0.7459192876578118,127012.68670187083,1378.8623655160463,437475.0601018004,16285.92495477716,49658.79640197586,2258.1647780529893,133900.04089759898,9209.549781662738,155.77077155421586
208,0.8406447280585325,0.4095944297133951,0.27526193900452234,14,9,500,0.8738672141368858,0.7443090076442399,127182.88169406711,1922.6265592801683,442124.7993981245,14311.626251167489,38489.265077928874,1616.3592332165163,112704.19890163535,8813.454286271517,230.43728280225943
99,0.8496951983655968,0.058449020354182035,0.29194963708404253,12,19,500,0.6963603633169363,0.9176100757081184,127455.39633088978,1723.1315031171014,431300.523571931,16811.508617082658,60659.02555844097,2419.2303647996605,165694.38121565708,8393.332486862762,110.11777745769247
0,0.749816047538945,0.4753571532049581,0.22959818254342154,10,7,500,0.7799726016810132,0.6232334448672797,127667.47004679144,1443.2064019113152,437657.77241765545,17188.489525456964,80140.22691033543,2127.2461815532947,211592.19081135638,9454.957539386745,59.30510178069706
203,0.9289573675268232,0.21543104576901667,0.2790142869520367,10,15,300,3.273465407156741,0.7520298035748821,128129.97918497515,374.8802036710851,441295.22595742886,21042.711693993395,93817.09711747481,1670.5253480338129,275534.97507298546,8731.537378009736,36.5742312667539
295,0.906425910614121,0.39422367162664934,0.2094954710427986,7,19,300,4.371133620691758,0.6000753598226327,128154.87887676893,658.1987403396741,493106.75042281393,11571.354477429248,115985.80380932351,1067.5832580081826,425992.69669743953,9609.454381895117,10.491865959260792
162,0.6329524182463371,0.34024965103735655,0.20635336428434056,8,17,1000,0.7552894589045012,0.7729339204170408,128197.59087943954,744.6187939536293,438105.1164474113,18381.574001830006,93694.83990595053,1606.0285015221984,270866.14536800416,7851.653629479834,36.82460102191576
167,0.6469232755849578,0.06259289610127522,0.21566958616869142,9,9,1000,1.1277007122186773,0.664330187631276,128255.30875497928,2215.7941799303408,436721.6015884245,17283.353622640734,78400.62089922185,2870.9892424859695,206001.81921101245,9818.810695557004,63.58965947456197
275,0.7615911505306193,0.27127290169771145,0.2475099965360055,6,17,500,0.4086267287338913,0.7833202566114625,128513.45966591388,81.57661927293816,483551.83461878094,13789.677376037318,113422.2526516079,1168.2398678905836,398546.953278123,12949.416808782158,13.305331768238382
14,0.9771414282231924,0.299432733244268,0.21843547991191137,7,10,900,1.47816842918857,0.6421977039321082,128562.02129960764,1490.3802626707413,456551.0504584744,20238.946205052427,100138.8548886593,2729.230556642864,301828.12038666155,11939.914865720159,28.383754180683418
83,0.7009747777376083,0.3566747929422762,0.2785620513061598,7,6,600,1.9858191625204125,0.6419476666129923,129224.40642242286,1797.4044016122157,458587.7444014431,19609.62711417545,101084.15670866793,3277.6553487469723,300497.30336903856,13153.396534579439,27.83843742680392
285,0.7252647979269129,0.3992966361913756,0.30032676313101664,8,9,800,3.698651660427703,0.7278667329762178,129963.94153023092,1497.3541599801063,440608.4208032612,18662.672256824775,88198.90425062786,2531.022823965653,237203.90435809156,9941.829269321643,47.353238268043164
123,0.7610200174387922,0.10901155374704324,0.20351625033079884,9,13,500,1.3615366325968448,0.6073562706189867,130646.94451475867,517.3058486812824,446260.27699607395,18302.446526374097,100213.01713861676,1706.5725230572823,293818.905075805,9659.501215011276,30.36923569923562
170,0.9631274611938561,0.36214265406320595,0.23474849173038492,14,17,800,4.933312966335732,0.6569982171606052,131044.42124714429,1115.6512904501594,436161.31164078787,15624.475318900395,45194.51372818948,1757.8062000914538,128878.00193891763,9152.089732407178,189.95648019420344
189,0.6228347424357259,0.265584764000516,0.29098170768848847,6,3,1000,0.9000521873636175,0.6354222336892965,131316.1424629717,1406.8595264194944,467211.9669156416,18915.3641936596,101493.93688989054,2296.051911620299,293912.05509760644,11522.158573337325,29.383238533189314
90,0.8891584386487102,0.4104307365766763,0.22553718125096608,13,19,900,3.8474646659596843,0.6748174994230093,131399.84133476048,1211.1745066811654,433564.77925598744,17708.59088079129,52364.42856228914,2049.2744379434607,143450.43088328166,9212.479200837362,150.93340067381087
59,0.6325395122567599,0.04241885704259596,0.3059918735503526,6,17,300,2.9594436941064215,0.7400872986801255,131691.38974271656,310.14229235582565,499205.0014880329,14541.88889126525,119979.07258804962,663.2150230839973,432732.8729887968,9457.043570146354,9.761966734716655
23,0.8763750952409863,0.1933676731502687,0.2910189966210204,6,11,800,3.6760805962038607,0.6836286482950855,133198.976297396,1039.204293289463,466405.90812191454,16038.840922769496,111405.68462661642,2161.2044242228226,347409.61851559504,12720.580331640776,19.5621002140252
221,0.6510853934540939,0.4130338151262642,0.24460842630111576,7,14,800,1.515641779726643,0.7052450279643372,133931.03415163123,1054.2778463435486,455317.66237396136,17386.514623402745,106898.38343869643,1846.7680817784003,317789.53409353073,8476.292293111812,25.288175408599468
270,0.7072556080382053,0.07819090220172398,0.2659268870210951,9,18,500,2.809964237334034,0.7383681790006777,134410.21393355756,949.6507750898495,443559.208194572,19763.939679074938,99588.06222443037,1950.489561010011,281331.6037439217,8378.146515351817,34.96619065712159
241,0.9557563664515377,0.22530982836487895,0.27473783213682995,10,12,300,2.216365437218091,0.6191323281576422,135191.80183420453,2016.075702516036,448517.9606326811,16205.819418752328,99725.24914699256,1949.4198620864152,279005.6517475641,8348.706517261693,35.564265810893225
80,0.8137694014930092,0.17799574213599306,0.2782651788687777,6,14,500,3.4519741431468267,0.6157248559364396,135905.93444082676,884.5535381800815,485469.5822457667,12511.883981195333,120289.58354202048,954.4420661636811,399027.4318290647,12500.79422452528,12.982296919625668
10,0.9705203514053395,0.32553851275097223,0.28448790266313423,14,8,800,1.654490124263246,0.6254233401144095,135909.64808258277,2057.5811765188364,451909.78683120717,11540.32987429265,33187.845398388046,2875.9985912951847,101809.30096309814,10258.520990135361,309.51633482414616
56,0.6850911580096916,0.4730972714408451,0.24438881514136077,12,13,900,2.472101523512907,0.6230235040066577,137360.09086622376,1539.1173971189676,439608.4974552505,16965.674131272193,58677.676294018456,2167.671866011969,148616.1111858643,9111.464975356472,134.09258774657053
178,0.6913818965325195,0.49816695802837097,0.30243794864403495,8,10,600,3.401141212156457,0.6288793635916703,139929.27593723475,2355.3247390764664,450156.1919462201,18993.4903024412,103760.37495997334,3154.2419331692818,277353.51119492966,11729.870834073708,34.85810550628208
143,0.7035930606407255,0.2942771144866227,0.30469915452402446,13,11,1000,3.0670569460535386,0.6668135784368301,140050.12900308505,1250.728674948484,448520.6457136513,13959.968424557655,38829.532848487754,1901.863113734324,110374.70491168501,9349.108381502814,260.67940747461097
82,0.9945027983467261,0.26829532299366626,0.28721252773222994,12,14,500,3.7373546906687825,0.6146732811562391,141044.62183901956,1634.6284084635188,440796.98311659665,16073.50756822624,74356.15558666944,2728.7860369612144,182479.11836771105,9124.682795118797,89.68788895307817
146,0.9535143539853703,0.4638761415976065,0.3084723467939306,8,18,500,3.480103090268961,0.661558362535942,142547.03617544856,1281.3458955798521,458323.1981233533,17401.22255665676,112184.04343046341,1982.6533454802252,314969.39235494746,9885.21398797739,27.06533996860745
139,0.6741891638306889,0.19198194495986287,0.28977697282757586,12,14,800,0.26341917988614294,0.6354173642454473,151029.48416003422,1997.4652696791798,448252.89859012887,14672.871144944469,64284.07504718731,2962.855094114037,151840.67413609524,9995.51994795576,134.94074395434953
144,0.9964674504547906,0.1158358506917217,0.2928195322405377,11,19,900,0.6016938101749797,0.6187781428591251,152787.52759230227,1678.97618484552,449710.99842451647,17016.72453798741,77362.23843985474,3040.1637338529245,179066.8622028157,9732.37343325183,97.49626002754161
